"","country_codes","countries","status","internal_id"
"8386","GBR","United Kingdom","ACTIVE","32546"
"8387","GBR","United Kingdom","ACTIVE","32547"
"8388","GBR","United Kingdom","ACTIVE","32568"
"8389","GBR","United Kingdom","ACTIVE","32579"
"8390","USA","United States","SUSPENDED","542"
"8391","LUX","Luxembourg","ACTIVE","547"
"8392","IMN","Isle of Man","ACTIVE","5488"
"8393","PAN","Panama","ACTIVE","5749"
"8394","JOR","Jordan","SUSPENDED","581"
"8395","HKG","Hong Kong","SUSPENDED","5843"
"8396","GBR","United Kingdom","SUSPENDED","597"
"8397","LUX","Luxembourg","ACTIVE","5980"
"8398","CHE","Switzerland","SUSPENDED","6069"
"8399","USA","United States","SUSPENDED","6118"
"8400","GRC","Greece","SUSPENDED","616"
"8401","PAN","Panama","SUSPENDED","623"
"8402","HKG","Hong Kong","SUSPENDED","6241"
"8403","ARE","United Arab Emirates","UNRECOVERABLE ACCOUNTS","6275"
"8404","PAN","Panama","SUSPENDED","629"
"8405","JEY;GBR","Jersey;United Kingdom","ACTIVE","6307"
"8406","GBR","United Kingdom","ACTIVE","32899"
"8407","GBR","United Kingdom","ACTIVE","32906"
"8408","GBR","United Kingdom","ACTIVE","32928"
"8409","GBR","United Kingdom","ACTIVE","32932"
"8410","GBR","United Kingdom","ACTIVE","32937"
"8411","GBR","United Kingdom","ACTIVE","32943"
"8412","GBR","United Kingdom","ACTIVE","32945"
"8413","GBR","United Kingdom","ACTIVE","32947"
"8414","GBR","United Kingdom","ACTIVE","32985"
"8415","GBR","United Kingdom","ACTIVE","32988"
"8416","GBR","United Kingdom","ACTIVE","33001"
"8417","GBR","United Kingdom","ACTIVE","33013"
"8418","GBR","United Kingdom","ACTIVE","33224"
"8419","CHE","Switzerland","SUSPENDED","3325"
"8420","GBR","United Kingdom","ACTIVE","33250"
"8421","GBR","United Kingdom","ACTIVE","33253"
"8422","GBR","United Kingdom","ACTIVE","33274"
"8423","GBR","United Kingdom","ACTIVE","33276"
"8424","GBR","United Kingdom","ACTIVE","33281"
"8425","GBR","United Kingdom","ACTIVE","33283"
"8426","GBR","United Kingdom","ACTIVE","33297"
"8427","GBR","United Kingdom","ACTIVE","33308"
"8428","GBR","United Kingdom","ACTIVE","33312"
"8429","GBR","United Kingdom","ACTIVE","33324"
"8430","JEY;GBR","Jersey;United Kingdom","INACTIVE","632"
"8431","GBR","United Kingdom","INACTIVE","6330"
"8432","PAN","Panama","SUSPENDED","6351"
"8433","DEU","Germany","SUSPENDED","636"
"8434","GBR","United Kingdom","SUSPENDED","64"
"8435","HKG","Hong Kong","SUSPENDED","6423"
"8436","CHE","Switzerland","INACTIVE","6441"
"8437","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","645"
"8438","HKG","Hong Kong","ACTIVE","6495"
"8439","GBR","United Kingdom","ACTIVE","33369"
"8440","GBR","United Kingdom","ACTIVE","33386"
"8441","GBR","United Kingdom","ACTIVE","33393"
"8442","COL","Colombia","SUSPENDED","3343"
"8443","CUW","Curaçao","ACTIVE","33454"
"8444","GTM","Guatemala","ACTIVE","33460"
"8445","","","","33474"
"8446","BHS;CHN","Bahamas;China","ACTIVE","33484"
"8447","LUX","Luxembourg","ACTIVE","33536"
"8448","SYC;CZE","Seychelles;Czech Republic","ACTIVE","33560"
"8449","GTM","Guatemala","ACTIVE","33571"
"8450","USA","United States","SUSPENDED","653"
"8451","DEU","Germany","SUSPENDED","654"
"8452","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","6575"
"8453","FRA","France","SUSPENDED","6615"
"8454","HKG","Hong Kong","ACTIVE","6621"
"8455","JEY;GBR","Jersey;United Kingdom","INACTIVE","6625"
"8456","GBR","United Kingdom","SUSPENDED","666"
"8457","CHE","Switzerland","ACTIVE","6713"
"8458","USA","United States","UNRECOVERABLE ACCOUNTS","6735"
"8459","BRA","Brazil","ACTIVE","33590"
"8460","CHE","Switzerland","ACTIVE","33591"
"8461","PAN;DEU","Panama;Germany","ACTIVE","33599"
"8462","COL","Colombia","ACTIVE","33628"
"8463","CRI","Costa Rica","INACTIVE","3363"
"8464","CHN","China","SUSPENDED","33638"
"8465","ESP","Spain","ACTIVE","33695"
"8466","ITA","Italy","ACTIVE","33712"
"8467","MCO","Monaco","SUSPENDED","3373"
"8468","GBR","United Kingdom","ACTIVE","32592"
"8469","GBR","United Kingdom","ACTIVE","32595"
"8470","GBR","United Kingdom","ACTIVE","32603"
"8471","HKG","Hong Kong","SUSPENDED","3262"
"8472","GBR","United Kingdom","ACTIVE","32623"
"8473","MCO","Monaco","UNRECOVERABLE ACCOUNTS","3263"
"8474","GBR","United Kingdom","ACTIVE","32646"
"8475","GBR","United Kingdom","ACTIVE","32657"
"8476","GBR","United Kingdom","ACTIVE","32673"
"8477","GBR","United Kingdom","ACTIVE","32687"
"8478","CHE","Switzerland","ACTIVE","327"
"8479","GBR","United Kingdom","ACTIVE","32710"
"8480","GBR","United Kingdom","ACTIVE","32711"
"8481","GBR","United Kingdom","ACTIVE","32730"
"8482","GBR","United Kingdom","ACTIVE","32731"
"8483","GBR","United Kingdom","ACTIVE","32754"
"8484","GBR","United Kingdom","ACTIVE","32759"
"8485","GBR","United Kingdom","ACTIVE","32764"
"8486","GBR","United Kingdom","ACTIVE","32767"
"8487","GBR","United Kingdom","ACTIVE","32787"
"8488","JEY;GBR","Jersey;United Kingdom","SUSPENDED","3280"
"8489","GBR","United Kingdom","ACTIVE","3281"
"8490","CHE","Switzerland","INACTIVE","3282"
"8491","GBR","United Kingdom","ACTIVE","32822"
"8492","GBR","United Kingdom","ACTIVE","32831"
"8493","GBR","United Kingdom","ACTIVE","32833"
"8494","GBR","United Kingdom","ACTIVE","32839"
"8495","ISR","Israel","SUSPENDED","3284"
"8496","GBR","United Kingdom","ACTIVE","32849"
"8497","GBR","United Kingdom","ACTIVE","32853"
"8498","GBR","United Kingdom","ACTIVE","32860"
"8499","GBR","United Kingdom","ACTIVE","32867"
"8500","GBR","United Kingdom","ACTIVE","32876"
"8501","GBR","United Kingdom","ACTIVE","33025"
"8502","GBR","United Kingdom","ACTIVE","33033"
"8503","GBR","United Kingdom","ACTIVE","33037"
"8504","USA","United States","SUSPENDED","3305"
"8505","GBR","United Kingdom","ACTIVE","33051"
"8506","GBR","United Kingdom","ACTIVE","33063"
"8507","GBR","United Kingdom","ACTIVE","33067"
"8508","GBR","United Kingdom","ACTIVE","33111"
"8509","GBR","United Kingdom","ACTIVE","33129"
"8510","GBR","United Kingdom","ACTIVE","33137"
"8511","GBR","United Kingdom","ACTIVE","33144"
"8512","GBR","United Kingdom","ACTIVE","33164"
"8513","GBR","United Kingdom","ACTIVE","33174"
"8514","GBR","United Kingdom","ACTIVE","33194"
"8515","GBR","United Kingdom","ACTIVE","33197"
"8516","GBR","United Kingdom","ACTIVE","33202"
"8517","GBR","United Kingdom","ACTIVE","33211"
"8518","GBR","United Kingdom","ACTIVE","33217"
"8519","GBR","United Kingdom","ACTIVE","33221"
"8520","GBR","United Kingdom","ACTIVE","33223"
"8521","GBR","United Kingdom","ACTIVE","33226"
"8522","GBR","United Kingdom","ACTIVE","33242"
"8523","GBR","United Kingdom","ACTIVE","33259"
"8524","GBR","United Kingdom","ACTIVE","33260"
"8525","MAR","Morocco","ACTIVE","39228"
"8526","BRA","Brazil","ACTIVE","39238"
"8527","USA","United States","ACTIVE","39249"
"8528","DOM","Dominican Republic","ACTIVE","39257"
"8529","GBR","United Kingdom","ACTIVE","39372"
"8530","CHL","Chile","ACTIVE","39385"
"8531","CHL","Chile","ACTIVE","39397"
"8532","GRC","Greece","ACTIVE","39418"
"8533","HKG","Hong Kong","ACTIVE","3944"
"8534","COL","Colombia","ACTIVE","37438"
"8535","CHE","Switzerland","ACTIVE","37449"
"8536","BOL","Bolivia, Plurinational State of","ACTIVE","37477"
"8537","CHE","Switzerland","ACTIVE","37480"
"8538","","","","37510"
"8539","GTM","Guatemala","ACTIVE","37512"
"8540","COL","Colombia","ACTIVE","37513"
"8541","URY","Uruguay","ACTIVE","37528"
"8542","NZL","New Zealand","ACTIVE","37549"
"8543","GBR","United Kingdom","ACTIVE","33261"
"8544","GBR","United Kingdom","ACTIVE","33291"
"8545","PAN","Panama","ACTIVE","37526"
"8546","GBR","United Kingdom","CLIENT IN REPRESENTATIVE TERRITORY","3331"
"8547","GBR","United Kingdom","ACTIVE","33322"
"8548","GBR","United Kingdom","ACTIVE","33344"
"8549","GBR","United Kingdom","ACTIVE","33357"
"8550","GBR","United Kingdom","SUSPENDED","3337"
"8551","GBR","United Kingdom","ACTIVE","33370"
"8552","GBR","United Kingdom","ACTIVE","33381"
"8553","GBR","United Kingdom","ACTIVE","33384"
"8554","GBR","United Kingdom","ACTIVE","33392"
"8555","GBR","United Kingdom","ACTIVE","33394"
"8556","USA","United States","ACTIVE","33575"
"8557","ITA","Italy","ACTIVE","33578"
"8558","USA","United States","ACTIVE","33602"
"8559","BRA","Brazil","ACTIVE","33604"
"8560","LUX","Luxembourg","ACTIVE","33611"
"8561","COL","Colombia","ACTIVE","33666"
"8562","HKG","Hong Kong","ACTIVE","3369"
"8563","GTM","Guatemala","ACTIVE","33697"
"8564","COL","Colombia","ACTIVE","33704"
"8565","LUX","Luxembourg","ACTIVE","33705"
"8566","USA","United States","SUSPENDED","3947"
"8567","IRL","Ireland","UNRECOVERABLE ACCOUNTS","6808"
"8568","BHS","Bahamas","SUSPENDED","6849"
"8569","GRC","Greece","SUSPENDED","6875"
"8570","HKG","Hong Kong","ACTIVE","39480"
"8571","GTM","Guatemala","ACTIVE","39520"
"8572","HKG","Hong Kong","ACTIVE","39541"
"8573","ARE","United Arab Emirates","ACTIVE","3955"
"8574","CHE","Switzerland","ACTIVE","39560"
"8575","DOM","Dominican Republic","ACTIVE","39634"
"8576","COL","Colombia","ACTIVE","39689"
"8577","GBR","United Kingdom","ACTIVE","32881"
"8578","GBR","United Kingdom","ACTIVE","32890"
"8579","GBR","United Kingdom","ACTIVE","32894"
"8580","GBR","United Kingdom","ACTIVE","32896"
"8581","GBR","United Kingdom","ACTIVE","32914"
"8582","GBR","United Kingdom","ACTIVE","32939"
"8583","GBR","United Kingdom","ACTIVE","32946"
"8584","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","3295"
"8585","GBR","United Kingdom","ACTIVE","32958"
"8586","GBR","United Kingdom","ACTIVE","32959"
"8587","GBR","United Kingdom","ACTIVE","32960"
"8588","GBR","United Kingdom","ACTIVE","32969"
"8589","CHE","Switzerland","ACTIVE","3372"
"8590","ECU","Ecuador","ACTIVE","33723"
"8591","ECU","Ecuador","ACTIVE","33839"
"8592","ISR","Israel","SUSPENDED","3384"
"8593","MCO","Monaco","ACTIVE","33847"
"8594","CYP","Cyprus","ACTIVE","33766"
"8595","CYP;POL","Cyprus;Poland","ACTIVE","33815"
"8596","HKG","Hong Kong","ACTIVE","33867"
"8597","MEX","Mexico","ACTIVE","33909"
"8598","MUS","Mauritius","ACTIVE","6781"
"8599","HKG","Hong Kong","ACTIVE","6826"
"8600","HKG","Hong Kong","SUSPENDED","6896"
"8601","VGB","Virgin Islands, British","SUSPENDED","6915"
"8602","HKG","Hong Kong","SUSPENDED","6927"
"8603","MUS","Mauritius","ACTIVE","37550"
"8604","ISR","Israel","ACTIVE","37555"
"8605","","","","37559"
"8606","ISR","Israel","ACTIVE","37577"
"8607","HKG","Hong Kong","ACTIVE","37583"
"8608","JEY;GBR","Jersey;United Kingdom","ACTIVE","37592"
"8609","MEX","Mexico","ACTIVE","37638"
"8610","USA","United States","ACTIVE","37684"
"8611","SGP","Singapore","SUSPENDED","4061"
"8612","GTM","Guatemala","ACTIVE","34307"
"8613","FRA","France","SUSPENDED","3431"
"8614","","","","34323"
"8615","USA","United States","ACTIVE","34331"
"8616","IMN","Isle of Man","SUSPENDED","3782"
"8617","GBR","United Kingdom","ACTIVE","33399"
"8618","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","334"
"8619","GBR","United Kingdom","ACTIVE","33406"
"8620","GBR","United Kingdom","ACTIVE","33413"
"8621","GBR","United Kingdom","ACTIVE","33414"
"8622","GBR","United Kingdom","ACTIVE","33421"
"8623","GBR","United Kingdom","ACTIVE","33424"
"8624","COL","Colombia","ACTIVE","33450"
"8625","HKG","Hong Kong","ACTIVE","33465"
"8626","CHE","Switzerland","ACTIVE","33470"
"8627","USA","United States","ACTIVE","33739"
"8628","PAN","Panama","ACTIVE","33770"
"8629","GGY;GBR","Guernsey;United Kingdom","ACTIVE","33785"
"8630","HKG","Hong Kong","ACTIVE","33790"
"8631","POL","Poland","ACTIVE","33814"
"8632","HKG","Hong Kong","SUSPENDED","3387"
"8633","USA","United States","ACTIVE","33870"
"8634","CHE","Switzerland","ACTIVE","33893"
"8635","","","","33907"
"8636","HKG","Hong Kong","ACTIVE","33934"
"8637","GIB","Gibraltar","ACTIVE","397"
"8638","ARE","United Arab Emirates","PROSPECT","39778"
"8639","","","","39782"
"8640","PAN","Panama","ACTIVE","39783"
"8641","JEY;GBR","Jersey;United Kingdom","SUSPENDED","3974"
"8642","CHE","Switzerland","ACTIVE","39798"
"8643","ISR","Israel","ACTIVE","39808"
"8644","HND","Honduras","ACTIVE","39823"
"8645","MNE;SRB","Montenegro;Serbia","ACTIVE","39838"
"8646","HKG","Hong Kong","ACTIVE","39842"
"8647","NOR","Norway","SUSPENDED","3783"
"8648","GBR","United Kingdom","SUSPENDED","3784"
"8649","HKG","Hong Kong","ACTIVE","37887"
"8650","MCO","Monaco","SUSPENDED","3789"
"8651","ISR","Israel","ACTIVE","37919"
"8652","GRC","Greece","SUSPENDED","3795"
"8653","","","ACTIVE","37951"
"8654","USA","United States","ACTIVE","37977"
"8655","ARE","United Arab Emirates","ACTIVE","38002"
"8656","ECU","Ecuador","ACTIVE","33935"
"8657","CHE","Switzerland","ACTIVE","33936"
"8658","HKG","Hong Kong","ACTIVE","33945"
"8659","GBR","United Kingdom","ACTIVE","33117"
"8660","GBR","United Kingdom","ACTIVE","33123"
"8661","","","","38005"
"8662","","","","40515"
"8663","","","","40573"
"8664","BRA","Brazil","SUSPENDED","4058"
"8665","HKG","Hong Kong","ACTIVE","33971"
"8666","CHE","Switzerland","ACTIVE","34064"
"8667","PAN","Panama","SUSPENDED","3410"
"8668","CHE","Switzerland","SUSPENDED","34191"
"8669","PAN","Panama","ACTIVE","34242"
"8670","CHE","Switzerland","INACTIVE","34247"
"8671","GBR","United Kingdom","ACTIVE","32976"
"8672","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","3298"
"8673","GBR","United Kingdom","ACTIVE","32981"
"8674","GBR","United Kingdom","ACTIVE","32982"
"8675","GBR","United Kingdom","ACTIVE","32993"
"8676","GBR","United Kingdom","SUSPENDED","330"
"8677","GBR","United Kingdom","ACTIVE","33016"
"8678","GBR","United Kingdom","ACTIVE","33017"
"8679","GBR","United Kingdom","ACTIVE","33032"
"8680","GBR","United Kingdom","ACTIVE","33035"
"8681","GBR","United Kingdom","ACTIVE","33038"
"8682","CHE","Switzerland","ACTIVE","3304"
"8683","GBR","United Kingdom","ACTIVE","33048"
"8684","GBR","United Kingdom","ACTIVE","33052"
"8685","GBR","United Kingdom","ACTIVE","33061"
"8686","GBR","United Kingdom","ACTIVE","33064"
"8687","GBR","United Kingdom","ACTIVE","33085"
"8688","GBR","United Kingdom","ACTIVE","33093"
"8689","GBR","United Kingdom","ACTIVE","33099"
"8690","GBR","United Kingdom","ACTIVE","33108"
"8691","GBR","United Kingdom","ACTIVE","33110"
"8692","BHR","Bahrain","SUSPENDED","3802"
"8693","LUX","Luxembourg","SUSPENDED","38077"
"8694","GTM","Guatemala","ACTIVE","38080"
"8695","GBR","United Kingdom","SUSPENDED","3809"
"8696","HKG","Hong Kong","SUSPENDED","38109"
"8697","DEU","Germany","ACTIVE","38127"
"8698","BRA","Brazil","ACTIVE","38175"
"8699","PAN","Panama","SUSPENDED","3821"
"8700","VEN","Venezuela, Bolivarian Republic of","PROSPECT","39860"
"8701","ISR","Israel","ACTIVE","39957"
"8702","URY","Uruguay","PROSPECT","40004"
"8703","BRA","Brazil","PROSPECT","40021"
"8704","ESP","Spain","SUSPENDED","4004"
"8705","MYS","Malaysia","ACTIVE","4005"
"8706","","","","40086"
"8707","","","","40087"
"8708","","","","40110"
"8709","","","","40123"
"8710","","","","40159"
"8711","CAN","Canada","SUSPENDED","4017"
"8712","","","","40172"
"8713","","","","40239"
"8714","","","","40249"
"8715","ZAF","South Africa","SUSPENDED","4027"
"8716","","","","40307"
"8717","","","","40308"
"8718","MEX","Mexico","UNRECOVERABLE ACCOUNTS","4032"
"8719","USA","United States","ACTIVE","4033"
"8720","","","","40460"
"8721","","","","40494"
"8722","GRC","Greece","SUSPENDED","4050"
"8723","JEY;GBR","Jersey;United Kingdom","ACTIVE","33478"
"8724","CHE","Switzerland","ACTIVE","33491"
"8725","HKG","Hong Kong","SUSPENDED","3350"
"8726","PRT","Portugal","SUSPENDED","33510"
"8727","ITA","Italy","ACTIVE","33514"
"8728","HKG","Hong Kong","ACTIVE","33529"
"8729","GBR","United Kingdom","SUSPENDED","3353"
"8730","ITA","Italy","ACTIVE","33530"
"8731","CHE","Switzerland","ACTIVE","33542"
"8732","","","","40658"
"8733","","","","40662"
"8734","","","","40674"
"8735","","","","40687"
"8736","HKG","Hong Kong","SUSPENDED","4077"
"8737","","","","40775"
"8738","LUX","Luxembourg","UNRECOVERABLE ACCOUNTS","4081"
"8739","","","","40819"
"8740","","","","40865"
"8741","","","","40874"
"8742","","","","40994"
"8743","","","","41037"
"8744","JEY;GBR","Jersey;United Kingdom","SUSPENDED","4107"
"8745","JEY;GBR","Jersey;United Kingdom","ACTIVE","4120"
"8746","CHE","Switzerland","ACTIVE","4122"
"8747","VEN","Venezuela, Bolivarian Republic of","SUSPENDED","4124"
"8748","CHE","Switzerland","ACTIVE","34257"
"8749","LUX","Luxembourg","SUSPENDED","3426"
"8750","CHE","Switzerland","SUSPENDED","3429"
"8751","GBR","United Kingdom","ACTIVE","34303"
"8752","CHE","Switzerland","ACTIVE","34304"
"8753","CHE","Switzerland","SUSPENDED","3437"
"8754","USA","United States","SUSPENDED","6935"
"8755","HKG","Hong Kong","INACTIVE","6948"
"8756","HKG","Hong Kong","SUSPENDED","6958"
"8757","LUX","Luxembourg","SUSPENDED","6994"
"8758","GBR","United Kingdom","SUSPENDED","6998"
"8759","CYM","Cayman Islands","SUSPENDED","700"
"8760","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","7003"
"8761","NZL","New Zealand","SUSPENDED","7007"
"8762","GBR","United Kingdom","ACTIVE","33125"
"8763","GBR","United Kingdom","ACTIVE","33134"
"8764","GBR","United Kingdom","ACTIVE","33135"
"8765","GBR","United Kingdom","ACTIVE","33148"
"8766","GBR","United Kingdom","ACTIVE","33162"
"8767","GBR","United Kingdom","ACTIVE","33168"
"8768","GBR","United Kingdom","ACTIVE","33169"
"8769","GBR","United Kingdom","ACTIVE","33170"
"8770","GBR","United Kingdom","ACTIVE","33175"
"8771","GBR","United Kingdom","ACTIVE","33186"
"8772","GBR","United Kingdom","ACTIVE","33219"
"8773","GBR","United Kingdom","ACTIVE","33228"
"8774","GBR","United Kingdom","ACTIVE","33232"
"8775","GBR","United Kingdom","ACTIVE","33244"
"8776","GBR","United Kingdom","ACTIVE","33257"
"8777","GBR","United Kingdom","ACTIVE","33263"
"8778","GBR","United Kingdom","ACTIVE","33280"
"8779","HKG","Hong Kong","ACTIVE","3324"
"8780","GBR","United Kingdom","ACTIVE","33284"
"8781","GBR","United Kingdom","ACTIVE","33292"
"8782","GBR","United Kingdom","ACTIVE","33295"
"8783","GBR","United Kingdom","ACTIVE","33301"
"8784","GBR","United Kingdom","ACTIVE","33309"
"8785","HKG","Hong Kong","ACTIVE","33552"
"8786","GGY;GBR","Guernsey;United Kingdom","ACTIVE","33556"
"8787","DEU","Germany","SUSPENDED","3357"
"8788","ISL","Iceland","ACTIVE","33582"
"8789","GBR","United Kingdom","ACTIVE","33584"
"8790","CAN","Canada","ACTIVE","33616"
"8791","GTM","Guatemala","ACTIVE","33653"
"8792","USA","United States","SUSPENDED","33686"
"8793","AUT","Austria","ACTIVE","33749"
"8794","GBR","United Kingdom","ACTIVE","33315"
"8795","GBR","United Kingdom","ACTIVE","33323"
"8796","GBR","United Kingdom","ACTIVE","33328"
"8797","GBR","United Kingdom","ACTIVE","33333"
"8798","GBR","United Kingdom","ACTIVE","33376"
"8799","GBR","United Kingdom","ACTIVE","33398"
"8800","JEY;GBR","Jersey;United Kingdom","SUSPENDED","3341"
"8801","GBR","United Kingdom","ACTIVE","33423"
"8802","GBR","United Kingdom","ACTIVE","33425"
"8803","BRA","Brazil","ACTIVE","33428"
"8804","GTM","Guatemala","SUSPENDED","33452"
"8805","VEN","Venezuela, Bolivarian Republic of","ACTIVE","38254"
"8806","DEU","Germany","ACTIVE","38310"
"8807","KAZ","Kazakhstan","ACTIVE","38343"
"8808","HKG","Hong Kong","ACTIVE","38381"
"8809","PAN","Panama","SUSPENDED","384"
"8810","ESP","Spain","SUSPENDED","3840"
"8811","URY","Uruguay","ACTIVE","38440"
"8812","AUS","Australia","ACTIVE","38462"
"8813","CHE","Switzerland","ACTIVE","33464"
"8814","CYP","Cyprus","SUSPENDED","33496"
"8815","","","","33507"
"8816","LUX","Luxembourg","ACTIVE","33544"
"8817","ECU","Ecuador","ACTIVE","33549"
"8818","ECU","Ecuador","ACTIVE","33592"
"8819","CHE","Switzerland","ACTIVE","33610"
"8820","ITA","Italy","ACTIVE","33623"
"8821","CHE","Switzerland","SUSPENDED","33626"
"8822","","","","33633"
"8823","COL","Colombia","ACTIVE","33643"
"8824","GBR","United Kingdom","SUSPENDED","4125"
"8825","USA","United States","SUSPENDED","4126"
"8826","HKG","Hong Kong","SUSPENDED","4141"
"8827","USA;ARG","United States;Argentina","ACTIVE","33910"
"8828","HKG","Hong Kong","ACTIVE","4156"
"8829","JEY;GBR","Jersey;United Kingdom","ACTIVE","416"
"8830","HKG","Hong Kong","INACTIVE","4175"
"8831","HKG","Hong Kong","ACTIVE","4176"
"8832","HKG","Hong Kong","SUSPENDED","4182"
"8833","BRA","Brazil","ACTIVE","33927"
"8834","ECU","Ecuador","ACTIVE","33938"
"8835","PAN","Panama","ACTIVE","33979"
"8836","USA","United States","SUSPENDED","3398"
"8837","DEU","Germany","SUSPENDED","340"
"8838","CHE","Switzerland","ACTIVE","34023"
"8839","PAN;DEU","Panama;Germany","ACTIVE","34026"
"8840","HKG","Hong Kong","ACTIVE","34048"
"8841","GBR","United Kingdom","INACTIVE","3409"
"8842","HKG","Hong Kong","ACTIVE","34202"
"8843","HKG","Hong Kong","SUSPENDED","34261"
"8844","PAN","Panama","ACTIVE","3428"
"8845","","","","34312"
"8846","CHE","Switzerland","ACTIVE","3432"
"8847","IRL","Ireland","SUSPENDED","3433"
"8848","CHE","Switzerland","ACTIVE","34374"
"8849","CHE","Switzerland","SUSPENDED","3438"
"8850","CHL","Chile","ACTIVE","34384"
"8851","HKG","Hong Kong","SUSPENDED","3441"
"8852","CYP","Cyprus","ACTIVE","34415"
"8853","LUX","Luxembourg","SUSPENDED","34420"
"8854","BRA","Brazil","ACTIVE","34451"
"8855","ARG","Argentina","ACTIVE","34452"
"8856","FRA","France","ACTIVE","34480"
"8857","USA","United States","ACTIVE","34485"
"8858","SWE","Sweden","ACTIVE","34519"
"8859","CYP","Cyprus","ACTIVE","34383"
"8860","COL","Colombia","ACTIVE","34398"
"8861","PAN","Panama","ACTIVE","34405"
"8862","PAN","Panama","ACTIVE","34414"
"8863","","","","34417"
"8864","","","","34459"
"8865","ECU","Ecuador","ACTIVE","34488"
"8866","JOR","Jordan","SUSPENDED","3450"
"8867","CYP","Cyprus","ACTIVE","34601"
"8868","PAN","Panama","ACTIVE","34671"
"8869","ARG","Argentina","ACTIVE","34599"
"8870","ECU","Ecuador","ACTIVE","34719"
"8871","ECU","Ecuador","ACTIVE","34757"
"8872","BRA","Brazil","ACTIVE","34866"
"8873","JEY;GBR","Jersey;United Kingdom","ACTIVE","3462"
"8874","MUS","Mauritius","ACTIVE","34803"
"8875","PAN;MEX","Panama;Mexico","ACTIVE","34838"
"8876","GGY;GBR","Guernsey;United Kingdom","ACTIVE","34862"
"8877","RUS","Russian Federation","ACTIVE","34900"
"8878","HKG","Hong Kong","ACTIVE","34907"
"8879","","","","34911"
"8880","ISR","Israel","ACTIVE","34939"
"8881","ARG","Argentina","SUSPENDED","3494"
"8882","URY","Uruguay","ACTIVE","34946"
"8883","ISR","Israel","ACTIVE","34952"
"8884","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","3496"
"8885","AUS","Australia","ACTIVE","34969"
"8886","HKG","Hong Kong","ACTIVE","34974"
"8887","LUX","Luxembourg","SUSPENDED","3509"
"8888","CHE","Switzerland","SUSPENDED","3515"
"8889","","","","35199"
"8890","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","352"
"8891","USA","United States","SUSPENDED","3520"
"8892","URY","Uruguay","ACTIVE","35233"
"8893","ZAF","South Africa","INACTIVE","3526"
"8894","ESP","Spain","SUSPENDED","3527"
"8895","GIB","Gibraltar","ACTIVE","35343"
"8896","PRY","Paraguay","ACTIVE","35362"
"8897","CHE","Switzerland","ACTIVE","35365"
"8898","ECU","Ecuador","ACTIVE","35373"
"8899","CHE","Switzerland","ACTIVE","354"
"8900","","","","35411"
"8901","HKG","Hong Kong","ACTIVE","35439"
"8902","CYP","Cyprus","ACTIVE","35542"
"8903","CYM","Cayman Islands","ACTIVE","35561"
"8904","CRI","Costa Rica","ACTIVE LEGAL","35689"
"8905","HKG","Hong Kong","SUSPENDED","7018"
"8906","MUS","Mauritius","SUSPENDED","7029"
"8907","GBR","United Kingdom","SUSPENDED","7031"
"8908","HKG","Hong Kong","ACTIVE","7045"
"8909","HKG","Hong Kong","ACTIVE","7056"
"8910","GGY;GBR","Guernsey;United Kingdom","ACTIVE","7081"
"8911","GBR","United Kingdom","SUSPENDED","7089"
"8912","HKG","Hong Kong","SUSPENDED","7166"
"8913","GBR","United Kingdom","SUSPENDED","717"
"8914","HKG","Hong Kong","SUSPENDED","7189"
"8915","TCA","Turks and Caicos Islands","SUSPENDED","7103"
"8916","GBR","United Kingdom","SUSPENDED","7125"
"8917","HKG","Hong Kong","SUSPENDED","7160"
"8918","JEY;GBR","Jersey;United Kingdom","SUSPENDED","7202"
"8919","PAN","Panama","ACTIVE","7212"
"8920","HKG","Hong Kong","SUSPENDED","7214"
"8921","CHE","Switzerland","SUSPENDED","3376"
"8922","GTM","Guatemala","ACTIVE","33761"
"8923","MCO","Monaco","ACTIVE","33765"
"8924","ZWE","Zimbabwe","ACTIVE","33830"
"8925","HKG","Hong Kong","ACTIVE","33833"
"8926","CHE","Switzerland","ACTIVE","33849"
"8927","GBR","United Kingdom","INACTIVE","3385"
"8928","CYP","Cyprus","ACTIVE","33850"
"8929","ISR","Israel","ACTIVE","33866"
"8930","CHE","Switzerland","ACTIVE","3571"
"8931","DNK","Denmark","SUSPENDED","3580"
"8932","GBR","United Kingdom","SUSPENDED","3587"
"8933","CHE","Switzerland","SUSPENDED","3588"
"8934","COL","Colombia","ACTIVE","35991"
"8935","","","","36009"
"8936","CRI","Costa Rica","ACTIVE","36014"
"8937","LUX","Luxembourg","ACTIVE","36046"
"8938","LUX","Luxembourg","ACTIVE","3606"
"8939","DOM","Dominican Republic","ACTIVE","36063"
"8940","BRA","Brazil","ACTIVE","36088"
"8941","CHE","Switzerland","SUSPENDED","3614"
"8942","USA","United States","SUSPENDED","3625"
"8943","MCO","Monaco","SUSPENDED","363"
"8944","ESP","Spain","ACTIVE","36380"
