"","country_codes","countries","status","internal_id"
"7613","HKG","Hong Kong","SUSPENDED","6418"
"7614","HKG","Hong Kong","SUSPENDED","8770"
"7615","HKG","Hong Kong","SUSPENDED","8769"
"7616","HKG","Hong Kong","SUSPENDED","8792"
"7617","HKG","Hong Kong","SUSPENDED","8822"
"7618","HKG","Hong Kong","SUSPENDED","8859"
"7619","HKG","Hong Kong","SUSPENDED","8874"
"7620","HKG","Hong Kong","SUSPENDED","6283"
"7621","HKG","Hong Kong","SUSPENDED","8793"
"7622","HKG","Hong Kong","SUSPENDED","8805"
"7623","HKG","Hong Kong","SUSPENDED","8846"
"7624","HKG","Hong Kong","ACTIVE","8899"
"7625","HKG","Hong Kong","ACTIVE","8930"
"7626","HKG","Hong Kong","ACTIVE","8767"
"7627","HKG","Hong Kong","SUSPENDED","8775"
"7628","HKG","Hong Kong","SUSPENDED","8806"
"7629","HKG","Hong Kong","SUSPENDED","6605"
"7630","HKG","Hong Kong","ACTIVE","6659"
"7631","HKG","Hong Kong","SUSPENDED","9038"
"7632","HKG","Hong Kong","SUSPENDED","9054"
"7633","HKG","Hong Kong","SUSPENDED","9071"
"7634","HKG","Hong Kong","ACTIVE","6787"
"7635","HKG","Hong Kong","SUSPENDED","9106"
"7636","HKG","Hong Kong","ACTIVE","9118"
"7637","HKG","Hong Kong","SUSPENDED","9147"
"7638","HKG","Hong Kong","SUSPENDED","9173"
"7639","HKG","Hong Kong","SUSPENDED","6598"
"7640","HKG","Hong Kong","SUSPENDED","9238"
"7641","HKG","Hong Kong","SUSPENDED","9298"
"7642","HKG","Hong Kong","SUSPENDED","9280"
"7643","HKG","Hong Kong","ACTIVE","9301"
"7644","HKG","Hong Kong","INACTIVE","7124"
"7645","HKG","Hong Kong","SUSPENDED","7174"
"7646","HKG","Hong Kong","SUSPENDED","7209"
"7647","HKG","Hong Kong","SUSPENDED","7225"
"7648","HKG","Hong Kong","SUSPENDED","7354"
"7649","HKG","Hong Kong","ACTIVE","7437"
"7650","HKG","Hong Kong","SUSPENDED","7438"
"7651","HKG","Hong Kong","SUSPENDED","7481"
"7652","HKG","Hong Kong","SUSPENDED","7535"
"7653","HKG","Hong Kong","SUSPENDED","7574"
"7654","HKG","Hong Kong","ACTIVE","7583"
"7655","HKG","Hong Kong","SUSPENDED","7612"
"7656","HKG","Hong Kong","SUSPENDED","9070"
"7657","HKG","Hong Kong","SUSPENDED","9105"
"7658","HKG","Hong Kong","SUSPENDED","9111"
"7659","HKG","Hong Kong","SUSPENDED","9158"
"7660","HKG","Hong Kong","SUSPENDED","9174"
"7661","HKG","Hong Kong","ACTIVE","7618"
"7662","HKG","Hong Kong","SUSPENDED","9247"
"7663","HKG","Hong Kong","ACTIVE","9309"
"7664","HKG","Hong Kong","SUSPENDED","9249"
"7665","HKG","Hong Kong","INACTIVE","9305"
"7666","HKG","Hong Kong","SUSPENDED","7746"
"7667","HKG","Hong Kong","ACTIVE","7757"
"7668","HKG","Hong Kong","ACTIVE","7777"
"7669","HKG","Hong Kong","INACTIVE","9499"
"7670","HKG","Hong Kong","SUSPENDED","7806"
"7671","HKG","Hong Kong","SUSPENDED","7807"
"7672","HKG","Hong Kong","SUSPENDED","7899"
"7673","HKG","Hong Kong","SUSPENDED","8895"
"7674","HKG","Hong Kong","SUSPENDED","9312"
"7675","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","9322"
"7676","HKG","Hong Kong","ACTIVE","9388"
"7677","HKG","Hong Kong","SUSPENDED","9331"
"7678","HKG","Hong Kong","SUSPENDED","9398"
"7679","HKG","Hong Kong","ACTIVE","9410"
"7680","HKG","Hong Kong","ACTIVE","9415"
"7681","HKG","Hong Kong","ACTIVE","9320"
"7682","HKG","Hong Kong","SUSPENDED","9372"
"7683","HKG","Hong Kong","SUSPENDED","9531"
"7684","HKG","Hong Kong","ACTIVE","9599"
"7685","HKG","Hong Kong","SUSPENDED","9625"
"7686","HKG","Hong Kong","SUSPENDED","8973"
"7687","HKG","Hong Kong","ACTIVE","8994"
"7688","HKG","Hong Kong","SUSPENDED","9630"
"7689","HKG","Hong Kong","SUSPENDED","9655"
"7690","HKG","Hong Kong","ACTIVE","9657"
"7691","HKG","Hong Kong","SUSPENDED","9685"
"7692","HKG","Hong Kong","SUSPENDED","9413"
"7693","HKG","Hong Kong","SUSPENDED","9441"
"7694","HKG","Hong Kong","SUSPENDED","9494"
"7695","HKG","Hong Kong","ACTIVE","8004"
"7696","HKG","Hong Kong","ACTIVE","8085"
"7697","HKG","Hong Kong","ACTIVE","8086"
"7698","HKG","Hong Kong","SUSPENDED","8112"
"7699","HKG","Hong Kong","ACTIVE","9773"
"7700","HKG","Hong Kong","ACTIVE","9794"
"7701","HKG","Hong Kong","SUSPENDED","9810"
"7702","HKG","Hong Kong","SUSPENDED","984"
"7703","HKG","Hong Kong","SUSPENDED","9845"
"7704","HKG","Hong Kong","SUSPENDED","9884"
"7705","HKG","Hong Kong","SUSPENDED","8130"
"7706","HKG","Hong Kong","SUSPENDED","8172"
"7707","HKG","Hong Kong","SUSPENDED","8291"
"7708","HKG","Hong Kong","SUSPENDED","6957"
"7709","HKG","Hong Kong","SUSPENDED","6999"
"7710","HKG","Hong Kong","ACTIVE","7054"
"7711","HKG","Hong Kong","SUSPENDED","9515"
"7712","HKG","Hong Kong","ACTIVE","9533"
"7713","HKG","Hong Kong","SUSPENDED","9563"
"7714","HKG","Hong Kong","SUSPENDED","9568"
"7715","HKG","Hong Kong","INACTIVE","7058"
"7716","HKG","Hong Kong","SUSPENDED","7109"
"7717","HKG","Hong Kong","SUSPENDED","8420"
"7718","HKG","Hong Kong","ACTIVE","8431"
"7719","HKG","Hong Kong","SUSPENDED","8502"
"7720","HKG","Hong Kong","SUSPENDED","9600"
"7721","HKG","Hong Kong","SUSPENDED","9680"
"7722","HKG","Hong Kong","ACTIVE","9679"
"7723","HKG","Hong Kong","ACTIVE","9693"
"7724","HKG","Hong Kong","ACTIVE","9694"
"7725","HKG","Hong Kong","SUSPENDED","8543"
"7726","HKG","Hong Kong","SUSPENDED","8548"
"7727","HKG","Hong Kong","ACTIVE","8566"
"7728","HKG","Hong Kong","SUSPENDED","8600"
"7729","HKG","Hong Kong","ACTIVE","8607"
"7730","HKG","Hong Kong","SUSPENDED","8617"
"7731","HKG","Hong Kong","ACTIVE","8620"
"7732","HKG","Hong Kong","SUSPENDED","9092"
"7733","HKG","Hong Kong","SUSPENDED","9140"
"7734","HKG","Hong Kong","SUSPENDED","8761"
"7735","HKG","Hong Kong","SUSPENDED","8796"
"7736","HKG","Hong Kong","INACTIVE","9326"
"7737","HKG","Hong Kong","ACTIVE","9328"
"7738","HKG","Hong Kong","SUSPENDED","9403"
"7739","HKG","Hong Kong","SUSPENDED","7185"
"7740","HKG","Hong Kong","SUSPENDED","7240"
"7741","HKG","Hong Kong","SUSPENDED","7232"
"7742","HKG","Hong Kong","SUSPENDED","729"
"7743","HKG","Hong Kong","SUSPENDED","9098"
"7744","HKG","Hong Kong","SUSPENDED","9152"
"7745","HKG","Hong Kong","ACTIVE","7301"
"7746","HKG","Hong Kong","ACTIVE","7515"
"7747","HKG","Hong Kong","SUSPENDED","9161"
"7748","HKG","Hong Kong","ACTIVE","9189"
"7749","HKG","Hong Kong","ACTIVE","9209"
"7750","HKG","Hong Kong","ACTIVE","9252"
"7751","HKG","Hong Kong","SUSPENDED","9718"
"7752","HKG","Japan;Hong Kong","SUSPENDED","9737"
"7753","HKG","Hong Kong","SUSPENDED","9574"
"7754","HKG","Hong Kong","ACTIVE","9592"
"7755","HKG","Hong Kong","SUSPENDED","9626"
"7756","HKG","Hong Kong","ACTIVE","9704"
"7757","HKG","Hong Kong","SUSPENDED","9676"
"7758","HKG","Hong Kong","ACTIVE","7575"
"7759","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","7703"
"7760","HKG","Hong Kong","SUSPENDED","9792"
"7761","HKG","Hong Kong","SUSPENDED","8873"
"7762","HKG","Hong Kong","SUSPENDED","9849"
"7763","HKG","Hong Kong","SUSPENDED","9857"
"7764","HKG","Hong Kong","SUSPENDED","9760"
"7765","HKG","Hong Kong","SUSPENDED","9819"
"7766","HKG","Hong Kong","SUSPENDED","9820"
"7767","HKG","Hong Kong","ACTIVE","9860"
"7768","HKG","Hong Kong","SUSPENDED","9885"
"7769","HKG","Hong Kong","ACTIVE","7733"
"7770","HKG","Hong Kong","SUSPENDED","7747"
"7771","HKG","Hong Kong","SUSPENDED","7763"
"7772","HKG","Hong Kong","ACTIVE","7781"
"7773","HKG","Hong Kong","SUSPENDED","7802"
"7774","HKG","Hong Kong","SUSPENDED","7850"
"7775","HKG","Hong Kong","SUSPENDED","7915"
"7776","HKG","Hong Kong","SUSPENDED","8950"
"7777","HKG","Hong Kong","SUSPENDED","8965"
"7778","HKG","Hong Kong","SUSPENDED","8986"
"7779","HKG","Hong Kong","ACTIVE","7919"
"7780","HKG","Hong Kong","SUSPENDED","7953"
"7781","HKG","Hong Kong","ACTIVE","8184"
"7782","HKG","Hong Kong","ACTIVE","9306"
"7783","HKG","Hong Kong","SUSPENDED","9318"
"7784","HKG","Hong Kong","SUSPENDED","9351"
"7785","HKG","Hong Kong","SUSPENDED","9387"
"7786","HKG","Hong Kong","SUSPENDED","11946"
"7787","HKG","Hong Kong","ACTIVE","9492"
"7788","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","9573"
"7789","HKG","Hong Kong","ACTIVE","11815"
"7790","HKG","Hong Kong","ACTIVE","11821"
"7791","HKG","Hong Kong","ACTIVE","11864"
"7792","HKG","Hong Kong","ACTIVE","11879"
"7793","HKG","Hong Kong","SUSPENDED","11913"
"7794","HKG","Hong Kong","ACTIVE","11930"
"7795","HKG","Hong Kong","SUSPENDED","12158"
"7796","HKG","Hong Kong","ACTIVE","12270"
"7797","HKG","Hong Kong","SUSPENDED","12280"
"7798","HKG","Hong Kong","SUSPENDED","12284"
"7799","HKG","Hong Kong","ACTIVE","12349"
"7800","HKG","Hong Kong","SUSPENDED","12386"
"7801","HKG","Hong Kong","SUSPENDED","12413"
"7802","HKG","Hong Kong","SUSPENDED","12491"
"7803","HKG","Hong Kong","ACTIVE","12501"
"7804","HKG","Hong Kong","SUSPENDED","12513"
"7805","HKG","Hong Kong","SUSPENDED","12542"
"7806","HKG","Hong Kong","ACTIVE","12549"
"7807","HKG","Hong Kong","SUSPENDED","12558"
"7808","HKG","Hong Kong","SUSPENDED","12676"
"7809","HKG","Hong Kong","SUSPENDED","12695"
"7810","HKG","Hong Kong","ACTIVE","12636"
"7811","HKG","Hong Kong","SUSPENDED","9596"
"7812","HKG","Hong Kong","SUSPENDED","9664"
"7813","HKG","Hong Kong","SUSPENDED","12699"
"7814","HKG","Hong Kong","SUSPENDED","12719"
"7815","HKG","Hong Kong","ACTIVE","12783"
"7816","HKG","Hong Kong","ACTIVE","9758"
"7817","HKG","Hong Kong","SUSPENDED","9769"
"7818","HKG","Hong Kong","SUSPENDED","12935"
"7819","HKG","Hong Kong","ACTIVE","13020"
"7820","HKG","Hong Kong","SUSPENDED","13064"
"7821","HKG","Hong Kong","SUSPENDED","13138"
"7822","HKG","Hong Kong","ACTIVE","13150"
"7823","HKG","Hong Kong","SUSPENDED","13165"
"7824","HKG","Hong Kong","ACTIVE","13196"
"7825","HKG","Hong Kong","ACTIVE","13223"
"7826","HKG","Hong Kong","SUSPENDED","13296"
"7827","HKG","Hong Kong","SUSPENDED","13301"
"7828","HKG","Hong Kong","ACTIVE","13408"
"7829","HKG","Hong Kong","SUSPENDED","13501"
"7830","HKG","Hong Kong","SUSPENDED","13766"
"7831","HKG","Hong Kong","ACTIVE","13962"
"7832","HKG","Hong Kong","ACTIVE","14095"
"7833","HKG","Hong Kong","ACTIVE","8316"
"7834","HKG","Hong Kong","SUSPENDED","8461"
"7835","HKG","Hong Kong","SUSPENDED","8466"
"7836","HKG","Hong Kong","SUSPENDED","8478"
"7837","HKG","Hong Kong","SUSPENDED","9055"
"7838","HKG","Hong Kong","SUSPENDED","9085"
"7839","HKG","Hong Kong","SUSPENDED","8570"
"7840","HKG","Hong Kong","SUSPENDED","8614"
"7841","HKG","Hong Kong","SUSPENDED","8632"
"7842","HKG","Hong Kong","SUSPENDED","9094"
"7843","HKG","Hong Kong","ACTIVE","9101"
"7844","HKG","Hong Kong","SUSPENDED","9110"
"7845","HKG","Hong Kong","SUSPENDED","9113"
"7846","HKG","Hong Kong","SUSPENDED","9116"
"7847","HKG","Hong Kong","ACTIVE","8862"
"7848","HKG","Hong Kong","SUSPENDED","9137"
"7849","HKG","Hong Kong","ACTIVE","9200"
"7850","HKG","Hong Kong","SUSPENDED","8921"
"7851","HKG","Hong Kong","SUSPENDED","8989"
"7852","HKG","Hong Kong","SUSPENDED","8984"
"7853","HKG","Hong Kong","ACTIVE","9289"
"7854","HKG","Hong Kong","SUSPENDED","9296"
"7855","HKG","Hong Kong","ACTIVE","9386"
"7856","HKG","Hong Kong","SUSPENDED","9391"
"7857","HKG","Hong Kong","SUSPENDED","9397"
"7858","HKG","Hong Kong","ACTIVE","9416"
"7859","HKG","Hong Kong","SUSPENDED","9431"
"7860","HKG","Hong Kong","ACTIVE","9448"
"7861","HKG","Hong Kong","SUSPENDED","9728"
"7862","HKG","Hong Kong","ACTIVE","9491"
"7863","HKG","Hong Kong","SUSPENDED","9527"
"7864","HKG","Hong Kong","SUSPENDED","9570"
"7865","HKG","Hong Kong","SUSPENDED","9586"
"7866","HKG","Hong Kong","ACTIVE","9615"
"7867","HKG","Hong Kong","SUSPENDED","9659"
"7868","HKG","Hong Kong","SUSPENDED","9722"
"7869","HKG","Hong Kong","SUSPENDED","9731"
"7870","HKG","Hong Kong","SUSPENDED","9738"
"7871","HKG","Hong Kong","SUSPENDED","9743"
"7872","HKG","Hong Kong","SUSPENDED","9846"
"7873","HKG","Hong Kong","SUSPENDED","9162"
"7874","HKG","Hong Kong","SUSPENDED","9281"
"7875","HKG","Hong Kong","ACTIVE","9284"
"7876","HKG","Hong Kong","SUSPENDED","9310"
"7877","HKG","Hong Kong","SUSPENDED","9855"
"7878","HKG","Hong Kong","ACTIVE","9489"
"7879","HKG","Hong Kong","ACTIVE","9537"
"7880","HKG","Hong Kong","SUSPENDED","9540"
"7881","HKG","Hong Kong","SUSPENDED","9575"
"7882","HKG","Hong Kong","SUSPENDED","9684"
"7883","HKG","Hong Kong","SUSPENDED","9687"
"7884","HKG","Hong Kong","SUSPENDED","9814"
"7885","HKG","Hong Kong","SUSPENDED","9818"
"7886","HKG","Hong Kong","SUSPENDED","9864"
"7887","HKG","Hong Kong","ACTIVE","9859"
"7888","HKG","Hong Kong","SUSPENDED","14524"
"7889","HKG","Hong Kong","ACTIVE","14532"
"7890","HKG","Hong Kong","ACTIVE","14533"
"7891","HKG","Hong Kong","SUSPENDED","14609"
"7892","HKG","Hong Kong","SUSPENDED","14621"
"7893","HKG","Hong Kong","INACTIVE","14676"
"7894","HKG","Hong Kong","SUSPENDED","14696"
"7895","HKG","Hong Kong","SUSPENDED","15121"
"7896","HKG","Hong Kong","SUSPENDED","9876"
"7897","HKG","Hong Kong","SUSPENDED","9888"
"7898","HKG","Hong Kong","SUSPENDED","15520"
"7899","HKG","Hong Kong","SUSPENDED","1585"
"7900","HKG","Hong Kong","SUSPENDED","15897"
"7901","HKG","Hong Kong","SUSPENDED","15961"
"7902","HKG","Hong Kong","PROSPECT","15992"
"7903","HKG","Hong Kong","ACTIVE","1603"
"7904","HKG","Hong Kong","ACTIVE","1635"
"7905","HKG","Hong Kong","SUSPENDED","1641"
"7906","HKG","Hong Kong","ACTIVE","16917"
"7907","HKG","Hong Kong","SUSPENDED","17461"
"7908","HKG","Hong Kong","SUSPENDED","17595"
"7909","HKG","Hong Kong","ACTIVE","17651"
"7910","HKG","Hong Kong","ACTIVE","17768"
"7911","HKG","Hong Kong","ACTIVE","17911"
"7912","HKG","Hong Kong","ACTIVE","18278"
"7913","HKG","Hong Kong","ACTIVE","19637"
"7914","HKG","Hong Kong","SUSPENDED","19940"
"7915","HKG","Hong Kong","ACTIVE","20085"
"7916","HKG","Hong Kong","SUSPENDED","20638"
"7917","HKG","Hong Kong","SUSPENDED","20768"
"7918","HKG","Hong Kong","ACTIVE","21193"
"7919","HKG","Hong Kong","ACTIVE","21382"
"7920","HKG","Hong Kong","SUSPENDED","21544"
"7921","HKG","Hong Kong","ACTIVE","21649"
"7922","HKG","Hong Kong","ACTIVE","21696"
"7923","HKG","Hong Kong","ACTIVE","21812"
"7924","HKG","Hong Kong","ACTIVE","23493"
"7925","HKG","Hong Kong","SUSPENDED","23857"
"7926","HKG","Hong Kong","ACTIVE","23906"
"7927","HKG","Taiwan, Province of China;Hong Kong","ACTIVE","23986"
"7928","HKG","Hong Kong","ACTIVE","24218"
"7929","HKG","Hong Kong","ACTIVE","24242"
"7930","HKG","Hong Kong","ACTIVE","24348"
"7931","HKG","Hong Kong","ACTIVE","24449"
"7932","HKG","Hong Kong","ACTIVE","24640"
"7933","HKG","Hong Kong","ACTIVE","24758"
"7934","HKG","Hong Kong","ACTIVE","24766"
"7935","HKG","Hong Kong","ACTIVE","25050"
"7936","HKG","Hong Kong","ACTIVE","25363"
"7937","HKG","Hong Kong","SUSPENDED","26267"
"7938","HKG","Hong Kong","ACTIVE","26416"
"7939","HKG","Hong Kong","ACTIVE","26481"
"7940","HKG","Hong Kong","ACTIVE","26714"
"7941","HKG","Hong Kong","SUSPENDED","2746"
"7942","HKG","Hong Kong","SUSPENDED","2734"
"7943","HKG","Hong Kong","ACTIVE","27695"
"7944","HKG","Hong Kong","ACTIVE","27831"
"7945","HKG","Hong Kong","ACTIVE","27916"
"7946","HKG","Hong Kong","ACTIVE","28370"
"7947","HKG","Hong Kong","SUSPENDED","2841"
"7948","HKG","Hong Kong","ACTIVE","29347"
"7949","HKG","Hong Kong","ACTIVE","29422"
"7950","HKG","Hong Kong","ACTIVE","29664"
"7951","HKG","Hong Kong","ACTIVE","29665"
"7952","HKG","Hong Kong","ACTIVE","30100"
"7953","HKG","Hong Kong","SUSPENDED","30101"
"7954","HKG","Hong Kong","ACTIVE","30599"
"7955","HKG","Hong Kong","SUSPENDED","30724"
"7956","HKG","Hong Kong","ACTIVE","30785"
"7957","HKG","Hong Kong","ACTIVE","30924"
"7958","HKG","Hong Kong","SUSPENDED","31296"
"7959","HKG","Hong Kong","ACTIVE","31315"
"7960","HKG","Hong Kong","ACTIVE","31494"
"7961","HKG","Hong Kong","ACTIVE","31618"
"7962","HKG","Hong Kong","ACTIVE","31702"
"7963","HKG","Hong Kong","ACTIVE","31765"
"7964","HKG","Hong Kong","ACTIVE","32385"
"7965","HKG","Hong Kong","SUSPENDED","3303"
"7966","HKG","Hong Kong","SUSPENDED","33647"
"7967","HKG","Hong Kong","SUSPENDED","33877"
"7968","HKG","Thailand;Hong Kong","ACTIVE","33892"
"7969","HKG","Hong Kong","INACTIVE","3397"
"7970","HKG","Hong Kong","ACTIVE","34425"
"7971","HKG","Hong Kong","ACTIVE","34437"
"7972","HKG","Hong Kong","ACTIVE","34567"
"7973","HKG","Hong Kong","ACTIVE","34845"
"7974","HKG","Hong Kong","ACTIVE","3518"
"7975","HKG","Hong Kong","SUSPENDED","3556"
"7976","HKG","Hong Kong","ACTIVE","3609"
"7977","HKG","Hong Kong","ACTIVE","36378"
"7978","HKG","Hong Kong","ACTIVE","36395"
"7979","HKG","Hong Kong","SUSPENDED","3667"
"7980","HKG","Hong Kong","SUSPENDED","3675"
"7981","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","3702"
"7982","HKG","Hong Kong","ACTIVE","37061"
"7983","HKG","Hong Kong","ACTIVE","37385"
"7984","HKG","Hong Kong","ACTIVE","37473"
"7985","HKG","Hong Kong","SUSPENDED","4632"
"7986","HKG","Hong Kong","SUSPENDED","3750"
"7987","HKG","Hong Kong","SUSPENDED","3777"
"7988","HKG","Hong Kong","ACTIVE","37888"
"7989","HKG","Hong Kong","ACTIVE","38116"
"7990","HKG","Hong Kong","ACTIVE","38117"
"7991","HKG","Hong Kong","ACTIVE","38300"
"7992","HKG","Hong Kong","SUSPENDED","3902"
"7993","HKG","Hong Kong","ACTIVE","38410"
"7994","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","3880"
"7995","HKG","Hong Kong","ACTIVE","3889"
"7996","HKG","Hong Kong","ACTIVE","39066"
"7997","HKG","Hong Kong","ACTIVE","39072"
"7998","HKG","Hong Kong","ACTIVE","39160"
"7999","HKG","Hong Kong","ACTIVE","39165"
"8000","HKG","Hong Kong","SUSPENDED","4617"
"8001","HKG","Hong Kong","ACTIVE","3939"
"8002","HKG","Hong Kong","ACTIVE","39412"
"8003","HKG","China;Hong Kong","ACTIVE","39561"
"8004","HKG","Hong Kong","ACTIVE","39712"
"8005","HKG","Hong Kong","ACTIVE","39773"
"8006","HKG","Hong Kong","SUSPENDED","4096"
"8007","HKG","Hong Kong","SUSPENDED","4101"
"8008","HKG","Hong Kong","SUSPENDED","4157"
"8009","HKG","Hong Kong","SUSPENDED","4306"
"8010","HKG","Hong Kong","ACTIVE","4317"
"8011","HKG","Hong Kong","SUSPENDED","4386"
"8012","HKG","Hong Kong","SUSPENDED","4395"
"8013","HKG","Hong Kong","SUSPENDED","4425"
"8014","HKG","Hong Kong","SUSPENDED","4429"
"8015","HKG","Hong Kong","SUSPENDED","4501"
"8016","HKG","Hong Kong","SUSPENDED","4525"
"8017","HKG","Hong Kong","SUSPENDED","4586"
"8018","HKG","Hong Kong","SUSPENDED","4570"
"8019","HKG","Hong Kong","SUSPENDED","4581"
"8020","HKG","Hong Kong","SUSPENDED","4594"
"8021","HKG","Hong Kong","SUSPENDED","4618"
"8022","HKG","Hong Kong","SUSPENDED","4778"
"8023","HKG","Hong Kong","SUSPENDED","4784"
"8024","HKG","Hong Kong","SUSPENDED","8650"
"8025","HKG","Hong Kong","ACTIVE","4869"
"8026","HKG","Singapore;Hong Kong","SUSPENDED","4917"
"8027","HKG","Hong Kong","SUSPENDED","4921"
"8028","HKG","Hong Kong","INACTIVE","4947"
"8029","HKG","Hong Kong","SUSPENDED","4969"
"8030","HKG","Hong Kong","SUSPENDED","5096"
"8031","HKG","Hong Kong","SUSPENDED","5158"
"8032","HKG","Hong Kong","ACTIVE","5778"
"8033","HKG","Hong Kong","INACTIVE","5814"
"8034","HKG","Hong Kong","SUSPENDED","6149"
"8035","HKG","Hong Kong","SUSPENDED","6237"
"8036","HKG","Hong Kong","ACTIVE","6454"
"8037","HKG","Hong Kong","SUSPENDED","6492"
"8038","HKG","Hong Kong","ACTIVE","6554"
"8039","HKG","Hong Kong","ACTIVE","6600"
"8040","HKG","Hong Kong","SUSPENDED","6635"
"8041","HKG","Hong Kong","ACTIVE","6727"
"8042","HKG","Hong Kong","SUSPENDED","6850"
"8043","HKG","Hong Kong","SUSPENDED","6876"
"8044","HKG","Hong Kong","ACTIVE","6938"
"8045","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","7033"
"8046","HKG","Hong Kong","SUSPENDED","7072"
"8047","HKG","Hong Kong","SUSPENDED","710"
"8048","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","7100"
"8049","HKG","Hong Kong","SUSPENDED","7107"
"8050","HKG","Hong Kong","SUSPENDED","7613"
"8051","HKG","Hong Kong","SUSPENDED","7692"
"8052","HKG","Hong Kong","ACTIVE","7114"
"8053","HKG","Hong Kong","SUSPENDED","7158"
"8054","HKG","Hong Kong","SUSPENDED","7335"
"8055","HKG","Hong Kong","SUSPENDED","7425"
"8056","HKG","Hong Kong","SUSPENDED","7455"
"8057","HKG","Hong Kong","SUSPENDED","7580"
"8058","HKG","Hong Kong","ACTIVE","7619"
"8059","HKG","Hong Kong","ACTIVE","7646"
"8060","HKG","Hong Kong","SUSPENDED","7841"
"8061","HKG","Hong Kong","ACTIVE","8612"
"8062","HKG","Hong Kong","SUSPENDED","8616"
"8063","HKG","Hong Kong","ACTIVE","7960"
"8064","HKG","Hong Kong","SUSPENDED","7963"
"8065","HKG","Hong Kong","SUSPENDED","7986"
"8066","HKG","Hong Kong","SUSPENDED","8095"
"8067","HKG","Hong Kong","SUSPENDED","8288"
"8068","HKG","Hong Kong","ACTIVE","8357"
"8069","HKG","Hong Kong","SUSPENDED","8435"
"8070","HKG","Hong Kong","SUSPENDED","8460"
"8071","HKG","Hong Kong","SUSPENDED","8462"
"8072","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","8504"
"8073","HKG","Hong Kong","SUSPENDED","8590"
"8074","HKG","Hong Kong","SUSPENDED","8594"
"8075","HKG","Hong Kong","SUSPENDED","8597"
"8076","HKG","Hong Kong","SUSPENDED","8754"
"8077","HKG","Hong Kong","SUSPENDED","8783"
"8078","HKG","Hong Kong","ACTIVE","8900"
"8079","HKG","Hong Kong","ACTIVE","8922"
"8080","HKG","Hong Kong","SUSPENDED","9040"
"8081","HKG","Hong Kong","SUSPENDED","9056"
"8082","HKG","Hong Kong","SUSPENDED","9160"
"8083","HKG","Hong Kong","ACTIVE","9242"
"8084","HKG","Hong Kong","SUSPENDED","9250"
"8085","HKG","Hong Kong","SUSPENDED","9273"
"8086","HKG","Hong Kong","SUSPENDED","9293"
"8087","HKG","Hong Kong","ACTIVE","9282"
"8088","HKG","Hong Kong","SUSPENDED","9395"
"8089","HKG","Hong Kong","SUSPENDED","9396"
"8090","HKG","Hong Kong","SUSPENDED","9740"
"8091","HKG","Hong Kong","SUSPENDED","9503"
"8092","HKG","Hong Kong","ACTIVE","9591"
"8093","HKG","Hong Kong","SUSPENDED","9620"
"8094","HKG","Hong Kong","SUSPENDED","9643"
"8095","HKG","Hong Kong","SUSPENDED","9683"
"8096","HKG","Hong Kong","SUSPENDED","9715"
"8097","HKG","Hong Kong","SUSPENDED","9768"
"8098","HKG","Hong Kong","SUSPENDED","9776"
"8099","HKG","Hong Kong","ACTIVE","9777"
"8100","HKG","Hong Kong","SUSPENDED","9793"
"8101","PAN","Panama","SUSPENDED","1001"
"8102","PAN","Panama","SUSPENDED","1018"
"8103","PAN","Panama","SUSPENDED","1037"
"8104","PAN","Panama;Spain","ACTIVE","10362"
"8105","PAN","Panama","UNRECOVERABLE ACCOUNTS","10437"
"8106","PAN","Panama","ACTIVE","10736"
"8107","PAN","Panama","ACTIVE","10675"
"8108","PAN","Panama","SUSPENDED","10771"
"8109","PAN","Panama","ACTIVE","10943"
"8110","PAN","Panama","ACTIVE","11130"
"8111","PAN","Panama","SUSPENDED","10792"
"8112","PAN","Panama","ACTIVE","10694"
"8113","PAN","Panama","ACTIVE","10453"
"8114","PAN","Panama","SUSPENDED","11477"
"8115","PAN","Panama","ACTIVE LEGAL","1084"
"8116","PAN","Panama","ACTIVE","11518"
"8117","PAN","Panama","ACTIVE","11570"
"8118","PAN","Panama","SUSPENDED","10773"
"8119","PAN","Panama","SUSPENDED","10826"
"8120","PAN","Panama","ACTIVE","11856"
"8121","PAN","Panama","ACTIVE","10870"
"8122","PAN","Panama","ACTIVE","11106"
"8123","PAN","Panama","ACTIVE","11920"
"8124","PAN","Panama","ACTIVE","11796"
"8125","PAN","Panama","ACTIVE","11836"
"8126","PAN","Panama","SUSPENDED","11448"
"8127","PAN","Panama","SUSPENDED","11519"
"8128","PAN","Panama","ACTIVE","11520"
"8129","PAN","Panama","UNRECOVERABLE ACCOUNTS","11950"
"8130","PAN","Panama","ACTIVE","10865"
"8131","PAN","Panama","SUSPENDED","11770"
"8132","PAN","Panama","ACTIVE","12000"
"8133","PAN","Panama","SUSPENDED","11265"
"8134","PAN","Panama","SUSPENDED","11786"
"8135","PAN","Panama","SUSPENDED","11085"
"8136","PAN","Panama","SUSPENDED","12051"
