Nicasio, J 		6	6	93.2	5.38	59	56	19	1.47	.500	1.27	.344	.516	.860	6.05	2.98	10.28	2.03	17.24
Nolasco, R 		6	12	159.0	5.38	96	95	22	1.52	.333	0.94	.356	.505	.861	6.51	2.15	11.49	3.03	16.61
Paxton, J 		6	4	74.0	3.04	29	25	3	1.20	.600	1.61	.300	.312	.612	7.18	3.53	7.30	2.03	15.97
Romo, S 		6	4	58.0	3.72	24	24	9	0.95	.600	0.72	.259	.363	.622	9.16	1.86	6.67	4.92	14.93
Salazar, D 		6	8	110.0	4.25	57	52	13	1.38	.429	0.67	.328	.423	.751	9.82	2.86	9.57	3.43	16.99
Santiago, H 		6	9	127.1	3.75	63	53	15	1.36	.400	0.44	.324	.374	.698	7.63	3.75	8.48	2.04	17.85
Stauffer, T 		6	2	64.1	3.50	25	25	4	1.40	.750	1.04	.339	.388	.727	9.37	3.22	9.37	2.91	17.02
Tomlin, J 		6	9	104.0	4.76	66	55	18	1.29	.400	0.90	.303	.478	.781	8.13	1.21	10.38	6.71	16.49
Turner, J 		6	11	113.0	6.13	81	77	12	1.60	.353	1.34	.368	.477	.845	5.65	2.63	11.79	2.15	16.10
Uehara, K 		6	5	64.1	2.52	18	18	10	0.92	.545	0.65	.244	.386	.629	11.19	1.12	7.13	10.00	14.77
Webb, D 		6	5	67.2	3.99	31	30	6	1.49	.545	1.41	.349	.387	.736	7.71	5.59	7.85	1.38	17.39
Williams, J 		6	7	115.0	4.77	64	61	12	1.40	.462	1.18	.338	.418	.756	6.42	2.82	9.78	2.28	15.93
Bastardo, A 		5	7	64.0	3.94	31	28	4	1.20	.417	0.48	.295	.319	.614	11.39	4.78	6.05	2.38	17.80
Bauer, T 		5	8	153.0	4.18	76	71	16	1.38	.385	0.72	.335	.401	.737	8.41	3.53	8.88	2.38	16.93
Betances, D 		5	0	90.0	1.40	15	14	4	0.78	1.000	1.06	.218	.224	.442	13.50	2.40	4.60	5.63	15.17
Boxberger, B 		5	2	64.2	2.37	17	17	9	0.84	.714	0.81	.237	.301	.538	14.47	2.78	4.73	5.20	16.33
Carroll, S 		5	10	129.1	4.80	81	69	13	1.48	.333	1.77	.358	.440	.798	4.45	3.13	10.23	1.42	16.35
Cashner, A 		5	7	123.1	2.55	42	35	7	1.13	.417	1.19	.279	.344	.623	6.79	2.12	8.03	3.21	14.57
Coke, P 		5	2	58.0	3.88	28	25	5	1.53	.714	1.76	.357	.433	.790	6.36	3.10	10.71	2.05	16.22
Diekman, J 		5	5	71.0	3.80	36	30	4	1.42	.500	0.95	.334	.357	.692	12.68	4.44	8.37	2.86	18.54
Duke, Z 		5	1	58.2	2.45	19	16	3	1.13	.833	2.34	.278	.300	.578	11.35	2.61	7.52	4.35	16.69
Fien, C 		5	6	63.1	3.98	29	28	7	1.17	.455	0.61	.287	.418	.705	7.25	1.42	9.09	5.10	15.58
Greene, S 		5	4	78.2	3.78	38	33	8	1.40	.556	1.31	.336	.379	.715	9.27	3.32	9.27	2.79	17.20
