"","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"2323",159.990005,160.809998,156.800003,159.809998,8321000,145.127509
"2324",158.589996,158.660004,155.110001,155.710007,6122500,141.404203
"2325",155.509995,157.860001,153.380005,155.910004,5995500,141.585825
"2326",154.710007,155.880005,153.410004,155.479996,6660200,141.195324
"2327",157.240005,161.830002,156.669998,161.830002,8565800,146.961926
"2328",160.559998,165,160.270004,163.970001,7586300,148.905313
"2329",167.5,168.910004,162.699997,165.320007,8212100,150.131288
"2330",163.970001,167.919998,162.029999,167.610001,6673500,152.210889
"2331",166.149994,167.5,160,160.899994,7788700,146.117362
"2332",157.770004,163.710007,157.720001,163.240005,7539000,148.242386
"2333",171,172.449997,162.509995,169.729996,14981500,154.13611
"2334",167.300003,168.380005,160.5,161.669998,12437500,146.816622
"2335",159.899994,161,155.729996,157.589996,12939000,143.111469
"2336",151.360001,159.419998,149.869995,157.029999,20752800,142.602921
"2337",154.380005,161.770004,152.350006,154.210007,15622500,140.042015
"2338",142.279999,151.399994,130.429993,135.5,42202300,123.050984
"2339",118,135.289993,116.129997,133.009995,48296400,120.789747
"2340",120.800003,126.599998,97.779999,114.5,112060400,103.980352
"2341",106,120,86.309998,108,114590700,98.077537
"2342",142.509995,144.979996,116,129.800003,43208300,117.874672
"2343",132.779999,135.639999,120.43,120.779999,21938700,109.683378
"2344",118.889999,125.949997,113.010002,125.050003,20037600,113.561077
"2345",128.440002,133.699997,126.019997,133,46611300,120.78067
"2346",134.25,137.990005,128.759995,135.5,19172100,123.050984
"2347",132.490005,137.990005,129.509995,137.990005,15806400,125.312221
"2348",134.490005,134.619995,105,120.699997,24147600,109.610726
"2349",126.889999,130,124.5,128,13129900,116.240044
"2350",127.32,135.350006,124.989998,134.5,13837100,122.142858
"2351",132.169998,133.210007,128.050003,131.539993,10894700,119.454801
"2352",132.839996,142,126.940002,128,16080700,116.240044
"2353",122.099998,127.169998,115,124,21368000,112.607542
"2354",127.510002,127.510002,112.019997,115,17184000,104.434414
"2355",110,121,107.550003,113,18223800,102.618164
"2356",117.75,118.940002,100,101.349998,28150500,92.038502
"2357",86.110001,99.400002,74,88.800003,71312700,80.641533
"2358",98.93,115.650002,91,111,45400500,100.801913
"2359",125.970001,128,117.32,122.900002,41605300,111.608606
"2360",114.449997,120.709999,110.790001,113.150002,22250100,102.754384
"2361",115,118.489998,104,112.400002,27901700,102.07329
"2362",110.239998,118.589996,107,114.300003,18413500,103.798729
"2363",117.550003,123.800003,115.650002,121.5,16908300,110.337229
"2364",120.839996,123.620003,118.830002,121.349998,13588000,110.201009
"2365",117.190002,120.190002,111,115.059998,15459100,104.4889
"2366",113.980003,116,101.709999,108.580002,25529600,98.905116
"2367",96,105,96,100.400002,24494800,91.453984
"2368",96.800003,102,91.470001,92.879997,20595000,84.60404
"2369",96.989998,97.25,82.220001,93.57,50066600,85.232561
"2370",93.349998,102.709999,88.660004,97.660004,27769900,88.95813
"2371",101.160004,101.25,88.010002,91.110001,29700400,82.991757
"2372",88.980003,95,87.199997,92.5,24881200,84.257902
"2373",92,95.25,87.309998,89.089996,19796200,81.151743
"2374",90.690002,95,87.18,95,22105700,86.535143
"2375",92.779999,94.709999,86.5,87.43,15693100,79.639659
"2376",85.910004,88.800003,79.410004,80.720001,25933100,73.527546
"2377",81.449997,81.849998,75,77.779999,31450400,70.849509
"2378",78.769997,79.220001,68.510002,71.209999,47450700,64.864921
"2379",69.360001,75.419998,66.68,74.68,47573900,68.025732
"2380",71.989998,73.639999,64.540001,66.790001,34436600,60.838761
"2381",67.790001,70.400002,61.02,69.989998,39994000,63.753626
"2382",67.849998,70,65.120003,66.730003,22186300,60.784109
"2383",64.790001,66.330002,61.75,62.490002,20299400,56.921908
"2384",62.73,65.5,60.560001,62.029999,25737100,56.502893
"2385",61.330002,63.450001,54.540001,55.18,30481500,50.263255
"2386",54,57.540001,49,52,55618000,47.366605
"2387",54.540001,54.540001,47.41,53.310001,39591500,48.55988
"2388",56.130001,70.099998,55.27,67.419998,44615400,61.412623
"2389",71.410004,74.5,66.519997,71.779999,38662400,65.384131
"2390",69.629997,78.449997,69.400002,76.5,25006900,69.683562
"2391",75.940002,81.190002,74.239998,78.989998,11525000,71.951692
"2392",75.800003,75.800003,64.190002,65.760002,28592700,59.900539
"2393",63.650002,67,60.220001,65,35316700,59.208256
"2394",63.07,69.870003,62.119999,68.949997,29036300,62.806293
"2395",68.190002,70.650002,66.040001,67.529999,23838500,61.512822
"2396",66.75,71.199997,65.019997,70.720001,23811700,64.418583
"2397",73.870003,78.529999,73.519997,77.150002,22756000,70.275646
"2398",75.419998,77.870003,71.559998,72.769997,17049900,66.285916
"2399",73.800003,73.900002,69.349998,71.529999,14093300,65.156407
"2400",70.349998,74,69.089996,69.709999,15387500,63.498576
"2401",65.699997,70.550003,65.5,67.739998,15777100,61.704109
"2402",67.120003,68.309998,65.110001,66.459999,13821600,60.538163
"2403",69.57,78,68.540001,76,44110400,69.228114
"2404",75.330002,81.290001,74.139999,78.779999,24790900,71.760405
"2405",79.669998,81.190002,78.25,80.050003,19998100,72.917247
"2406",79.370003,80.730003,77.650002,80.730003,20379300,73.536657
"2407",80,80.129997,74.889999,77,13175500,70.139011
"2408",77.410004,78,75.050003,75.199997,9468000,68.499395
"2409",75.540001,76.739998,75.260002,76.440002,3166000,69.628911
"2410",76.830002,77.440002,75.309998,75.970001,4657300,69.200789
"2411",76.43,77.110001,75.029999,76.559998,6322300,69.738214
"2412",77.290001,82.059998,76.309998,82.059998,11031300,74.748143
"2413",82.239998,86.150002,81.120003,84.389999,14894100,76.870533
"2414",84.019997,87.620003,82.190002,86.760002,14088500,79.02936
"2415",85.809998,90.949997,85.459999,88.779999,15996700,80.869367
"2416",90.050003,92.199997,87.720001,88.709999,21551800,80.805605
"2417",86.910004,87.849998,83.650002,84.5,12465500,76.970732
"2418",83.519997,86.519997,82.68,85.410004,13448100,77.799651
"2419",85.910004,86.870003,80.410004,83.919998,12192900,76.442411
"2420",83.360001,83.760002,76.43,77.669998,15776600,70.749309
"2421",74.160004,78.879997,73.709999,77.919998,25861100,70.977033
"2422",75.879997,76.879997,73.449997,75.690002,18336700,68.945739
"2423",75.029999,76.199997,69,73.830002,25795400,67.251471
"2424",75.980003,76.5,69.949997,73.050003,26049300,66.540973
"2425",69.599998,70.260002,59.130001,59.200001,33123100,53.925058
"2426",63.389999,70.099998,63.25,69.900002,38168900,63.671649
"2427",67.279999,73.690002,65.529999,71.029999,24608200,64.700959
"2428",67.870003,75.349998,67.120003,74.910004,21924100,68.235241
"2429",76.059998,78.75,72.769997,74.199997,18729300,67.588498
"2430",75.510002,78.650002,74.769997,78.260002,20655300,71.286742
"2431",84.279999,89.099998,83.370003,87.699997,34234400,79.885598
"2432",85.129997,86.589996,82.120003,82.720001,21624300,75.349338
"2433",83.589996,84.779999,79.349998,80.730003,20344900,73.536657
"2434",78.779999,84,78.57,83.57,18485500,76.123599
"2435",84.300003,84.5,79.800003,82.809998,19442500,75.431316
"2436",83.699997,89.919998,83.449997,87.970001,29780400,80.131543
"2437",86.769997,94.699997,86.260002,92.849998,33847500,84.576715
"2438",94.269997,96.580002,91.559998,96.57,26559800,87.96525
"2439",97.019997,98.660004,94.629997,97.889999,18736400,89.167633
"2440",96.790001,97.889999,89.699997,90.400002,29857200,82.345022
"2441",91.75,94.940002,90.419998,94.709999,19554400,86.270982
"2442",92.650002,96.199997,91.470001,95.580002,22915400,87.063464
"2443",95,97.980003,94.5,96.449997,22975200,87.85594
"2444",92.260002,92.480003,84.790001,85.709999,31078100,78.072916
"2445",87.690002,87.690002,81.07,84.5,32610600,76.970732
"2446",86.410004,88.870003,85.529999,86.010002,24476100,78.346188
"2447",81.949997,87.150002,79.269997,84.589996,36146100,77.473355
"2448",86.510002,87.769997,79.790001,80.07,22298600,73.33363
"2449",81.529999,93.089996,81.510002,92.980003,33115800,85.157502
"2450",91.550003,93.5,87.300003,89.919998,36249600,82.354939
"2451",92.300003,94,90.019997,92.150002,27516400,84.39733
"2452",88.629997,93.379997,87.5,91.080002,26041700,83.41735
"2453",87.860001,90.209999,85.559998,86.269997,24074100,79.012015
"2454",88.330002,88.839996,80.290001,82.370003,30943600,75.440132
"2455",84.900002,88,81.5,85.470001,28050800,78.279324
"2456",82.879997,85.699997,79.349998,81.720001,24826200,74.844816
"2457",82.330002,84.480003,73.25,75.650002,33484400,69.285491
"2458",73.769997,77.400002,72.779999,73.949997,23648800,67.72851
"2459",77.68,85.449997,77.099998,85.279999,35004400,78.105307
"2460",86.889999,93.5,85.580002,92.389999,37989000,84.617136
"2461",92.029999,97.5,90.18,97.25,30814100,89.06826
"2462",97.790001,99.839996,95.639999,98.800003,30959400,90.48786
"2463",100.330002,101.410004,93.190002,93.900002,28240800,86.0001
"2464",92.639999,99.010002,92.550003,98.989998,23327500,90.66187
"2465",97.580002,106.790001,96.699997,105.25,34372900,96.395212
"2466",104.650002,105.769997,99.260002,99.300003,28577100,90.945794
"2467",99.510002,100.5,95.099998,97.32,29137300,89.132371
"2468",102.5,111.93,101.300003,111.93,33581800,102.513217
"2469",110.589996,115.650002,109.339996,110.599998,30914400,101.29511
"2470",111.129997,113.910004,106.129997,112.949997,32805900,103.4474
"2471",112,113.190002,109.449997,111.989998,28844800,102.568167
"2472",109.610001,111.5,107.82,108.080002,21569500,98.987123
"2473",104.110001,105.050003,100.459999,100.459999,21354900,92.008199
"2474",102.809998,108.5,102.480003,106.019997,25927400,97.100428
"2475",104.099998,111.339996,103.940002,110.290001,24883000,101.011193
"2476",115.209999,115.900002,112.5,114.220001,30053600,104.610558
"2477",112.800003,119.760002,112.550003,119.400002,23687100,109.35476
"2478",116,117.949997,114.050003,116.650002,21098100,106.83612
"2479",114,119.760002,113.57,116.080002,22183000,106.314075
"2480",117.370003,117.550003,112.5,114.75,20406200,105.095967
"2481",119.790001,124.980003,117.449997,124.330002,25610700,113.869994
"2482",122.809998,131.270004,122.5,130.149994,36460800,119.200344
"2483",123.760002,124.239998,115.099998,115.110001,79935800,105.425681
"2484",116.720001,122.099998,113.57,121.190002,41345800,110.994166
"2485",123.089996,123.669998,119.580002,121.190002,23574500,110.994166
"2486",120.839996,122.959999,118.959999,120.599998,21841200,110.4538
"2487",116.970001,118.900002,115,115.010002,21609500,105.334095
"2488",113.760002,121.029999,113.379997,120.360001,24772300,110.233993
"2489",118.610001,124.800003,117.839996,120.489998,28219000,110.353054
"2490",121.639999,122.970001,118.209999,122.809998,20133300,112.477869
"2491",123.25,123.699997,120.25,121.300003,22407200,111.094912
"2492",119.339996,124.370003,119.339996,120.900002,19129700,110.728563
"2493",120.169998,122.25,119.800003,120.669998,14907300,110.51791
"2494",122.019997,127.940002,121.599998,127.18,22999800,116.480219
"2495",128.520004,129.649994,125.18,128.5,24834600,117.689166
"2496",127.900002,130.270004,126.160004,127.080002,17536300,116.388634
"2497",127.510002,134.429993,126.160004,134.160004,23434000,122.872988
"2498",132.899994,136.199997,132.550003,135.199997,16811000,123.825486
"2499",136.800003,140.360001,136.050003,139.220001,20439300,127.507283
"2500",140.979996,141.559998,131.809998,133.729996,23188600,122.479157
"2501",134.889999,139.589996,133.149994,139.589996,19152000,127.84615
"2502",136.850006,138.960007,134.830002,135.779999,18391800,124.356691
"2503",137.029999,138.399994,132.210007,135.410004,21101400,124.017824
"2504",133.199997,133.389999,128.059998,129.259995,18621300,118.385222
"2505",129.119995,134.440002,128.940002,133.600006,17411400,122.360104
"2506",134.020004,136.100006,132.199997,134.399994,14754700,123.092788
"2507",137.199997,143.149994,136.779999,143.149994,18622700,131.106641
"2508",142.589996,144.860001,141.149994,141.149994,15324300,129.274903
"2509",142.309998,142.630005,136.020004,136.440002,21426800,124.961168
"2510",134.050003,139.449997,133.919998,137.160004,16135500,125.943669
"2511",137.779999,138.990005,136.050003,136.350006,9058400,125.19991
"2512",134.610001,142.070007,134.610001,142.050003,13768700,130.433786
"2513",142.220001,145.490005,140.009995,140.009995,16696900,128.560601
"2514",141.649994,145.289993,139.289993,144.649994,14803100,132.821162
"2515",145.809998,145.899994,141.279999,144.570007,14130000,132.747716
"2516",145.800003,147.369995,143.309998,144.330002,18403800,132.527337
"2517",143.25,144.970001,142.009995,143.130005,11988200,131.425471
"2518",141.910004,143.309998,140.740005,142.149994,11809700,130.525601
"2519",144.649994,149.75,144.399994,149.470001,17166900,137.24701
"2520",151.050003,151.169998,148.699997,149.009995,12817500,136.824621
"2521",147.550003,149.440002,146.190002,148.350006,10908900,136.218603
"2522",149,150.789993,148.100006,149.309998,11566100,137.100091
"2523",149.929993,149.990005,144.520004,146.679993,14346700,134.685156
"2524",146.119995,147.949997,145,145.149994,12086500,133.280274
"2525",144.380005,146.429993,144.149994,145.639999,8209900,133.730209
"2526",144.169998,145.600006,142.899994,143.009995,8742100,131.315274
"2527",143.940002,145.850006,143.259995,144.160004,10129700,132.371241
"2528",144.089996,144.089996,139.029999,139.729996,14054600,128.303499
"2529",139.960007,143.699997,139.630005,143.089996,10526500,131.388734
"2530",143.190002,144.389999,141.529999,143.130005,9473700,131.425471
"2531",141.869995,143.520004,137.009995,137.009995,13939000,125.805927
"2532",138.339996,141.220001,137.600006,141.190002,11056800,129.644113
"2533",142.529999,144.690002,141.309998,142.649994,11531000,130.984713
"2534",141.570007,144.619995,140.850006,144.429993,10135900,132.619151
"2535",144.490005,148.190002,143.929993,146.740005,9837400,134.740261
"2536",147.5,149.5,146.100006,149.360001,7835800,137.146005
"2537",149.399994,149.800003,146.240005,147.440002,9614400,135.383016
"2538",147.589996,148.880005,146.619995,147.320007,7505000,135.272833
"2539",145.860001,146.199997,143.279999,143.490005,7685000,131.756032
"2540",142.660004,146.460007,142.259995,146.460007,11756800,134.48316
"2541",146.240005,146.970001,142.300003,142.539993,9503000,130.883707
"2542",142.449997,142.929993,135.229996,138.550003,19399300,127.220001
"2543",141.759995,144.889999,140.910004,143.210007,15026500,131.49893
"2544",142.350006,144.869995,141.199997,141.869995,12685200,130.268499
"2545",146.720001,149.850006,145.050003,149.440002,23817800,137.219465
"2546",148.979996,151.149994,148.080002,149.660004,28813100,137.421475
"2547",152.009995,155.979996,150.630005,155.259995,21135600,142.563524
"2548",155,157.990005,153.809998,156.839996,12643600,144.01432
"2549",155.869995,157.940002,155.520004,156.839996,9617200,144.01432
"2550",157.75,160.729996,157.279999,160.029999,12433800,146.943458
"2551",159.889999,160.009995,157.020004,159.800003,10886500,146.732271
"2552",158.190002,161.25,157.339996,160.460007,9499400,147.338302
"2553",160.199997,166.419998,159.300003,165.449997,12291900,151.920233
"2554",164.429993,165,162.809998,164.720001,7294400,151.249933
"2555",164.699997,165.470001,162,163.869995,7613000,150.469437
"2556",162.300003,162.389999,159.5,160.539993,10244800,147.411748
"2557",159.210007,160.979996,157.899994,159.440002,9111300,146.401709
"2558",161.110001,164.100006,160.710007,162.419998,9415400,149.138014
"2559",162.369995,163.869995,161.300003,163.300003,7721200,149.946056
"2560",165.199997,166.289993,163.300003,164.100006,8361800,150.680638
"2561",162.990005,165.470001,162.960007,165.169998,8808900,151.663131
"2562",165.75,168.960007,164.610001,168.639999,9593900,154.849371
"2563",169.399994,170.940002,165.809998,166.75,8201800,153.113928
"2564",168.300003,168.300003,162.729996,163.649994,10771800,150.267426
"2565",163.199997,163.880005,159.399994,160.360001,8909700,147.246474
"2566",159.940002,162.220001,159.149994,159.220001,9785100,146.199699
"2567",159.869995,164.389999,159.570007,163.759995,9842700,150.368432
"2568",165.240005,165.490005,162.610001,164.479996,8922600,151.029554
"2569",163.970001,164.389999,160.789993,162.729996,6756800,149.422661
"2570",159.320007,159.610001,157.199997,157.25,10146100,144.390795
"2571",159.669998,160.899994,159.490005,160.479996,8090000,147.356656
"2572",159.110001,160.5,158,159.929993,8838900,146.85163
"2573",160.199997,162.839996,160.100006,162.330002,7619200,149.055377
"2574",163.759995,164.899994,162.020004,163.509995,10417200,150.463289
"2575",164.360001,166.259995,162.580002,162.580002,9148800,149.607502
"2576",163.330002,165.300003,163.039993,164.940002,9118900,151.779195
"2577",164.289993,166.410004,163.699997,165.949997,8325600,152.7086
"2578",165.690002,165.899994,163.25,165.020004,7890600,151.852813
"2579",165.869995,166.25,163.399994,164.419998,7029800,151.300682
"2580",162.949997,165.589996,161.25,165.460007,9106500,152.257707
"2581",164.800003,166.380005,159.929993,160.169998,12446800,147.389796
"2582",160.130005,161.440002,158.139999,158.539993,10751500,145.889852
"2583",159.919998,162.25,159.550003,161.660004,8837800,148.760912
"2584",161.539993,163.850006,161.360001,162.970001,6220100,149.966383
"2585",165.25,167.25,165.050003,167.220001,10066300,153.877269
"2586",167.800003,170.559998,167.160004,170.270004,10196500,156.683908
"2587",171,175.360001,170.130005,174.869995,13488900,160.916858
"2588",176.800003,177.809998,174.369995,174.699997,11094800,160.760425
"2589",173.279999,177.899994,173.160004,177.710007,8028100,163.530261
"2590",178,178,175.460007,176.660004,8398900,162.564039
"2591",177.820007,179.869995,176.5,179.869995,8706100,165.517901
"2592",179.880005,183,179.550003,181.460007,9674300,166.981043
"2593",181.690002,183.949997,180.649994,183.179993,8395300,168.563789
"2594",181.690002,183.729996,181.410004,182.389999,6368600,167.83683
"2595",183.880005,185.800003,182.580002,185.520004,7470700,170.717087
"2596",186.309998,188,183.639999,183.639999,10069600,168.987091
"2597",184.919998,185.600006,181.169998,183.059998,10982400,168.453368
"2598",182.179993,183.100006,177.699997,179.5,12296200,165.177428
"2599",180.139999,182.779999,178.660004,182.5,7892200,167.938054
"2600",182.990005,184.779999,182.130005,183.580002,7539300,168.931881
"2601",184.770004,185.479996,181.820007,184.350006,10517900,169.640445
"2602",184.009995,184.690002,178.600006,178.990005,11044500,164.708127
"2603",176.449997,181.059998,175.600006,179.610001,9232400,165.278652
"2604",180.770004,186.649994,180.550003,186.470001,9471200,171.591283
"2605",188.460007,189.440002,184.600006,186.979996,13918900,172.060584
"2606",186.509995,190.580002,186,190.479996,10579400,175.281314
"2607",191.889999,192.169998,187.610001,188.169998,11978100,173.155634
"2608",188.729996,189.75,187.919998,189.300003,6526300,174.195474
"2609",190.860001,190.899994,188.839996,190.149994,6189400,174.977643
"2610",186.410004,187.800003,185.100006,187.229996,11959300,172.290636
"2611",191.580002,193.600006,190.399994,192.279999,15806700,176.937692
"2612",188.619995,190.860001,187.199997,188.630005,17834200,173.578936
"2613",186.669998,187.649994,183.380005,184.369995,12750800,169.658839
"2614",184.850006,186.789993,183.009995,185.5,7482000,170.698679
"2615",185.190002,187.550003,184.070007,184.960007,7387400,170.201773
"2616",185.199997,185.5,179.100006,179.259995,11759300,164.956573
"2617",180.039993,183.940002,179.559998,183.690002,10666200,169.033104
"2618",184.029999,184.889999,179.039993,180.360001,9221900,165.968808
"2619",180.520004,182.449997,177.820007,179.369995,9427400,165.057797
"2620",179.25,180.100006,177.399994,178.610001,10505700,164.358443
"2621",177.910004,178.399994,171.669998,172.160004,13586400,158.423101
"2622",174.570007,178.580002,173.440002,178.580002,9342900,164.330838
"2623",177.220001,177.619995,169.679993,170.169998,13323700,156.591881
"2624",171.589996,173.360001,165.300003,170.679993,15802400,157.061182
"2625",168.979996,172.160004,168.740005,171.610001,11150300,157.916984
"2626",173.470001,174.600006,169.020004,169.5,11143300,155.975343
"2627",170.979996,173.5,169.210007,173.399994,9017500,159.564151
"2628",171.960007,173.949997,171,171.779999,6274200,158.073417
"2629",173.679993,176.75,173.5,176.570007,10329200,162.481224
"2630",176.399994,177.740005,175.320007,176.509995,7244700,162.426
"2631",178.029999,180.839996,177.949997,179.850006,8187800,165.499507
"2632",179.699997,181.429993,177.789993,178.479996,7404200,164.238812
"2633",178.889999,178.990005,175.639999,176.759995,7630900,162.656052
"2634",177.990005,179.380005,176.429993,177.25,8748500,163.106959
"2635",177.009995,178.25,175.5,176.600006,7680500,162.508829
"2636",176.470001,177.449997,175.009995,176.899994,5959000,162.78488
"2637",175.529999,176.199997,171.429993,172.830002,8893100,159.039639
"2638",171.399994,172.440002,170.009995,170.009995,8825400,156.444644
"2639",171.669998,173.630005,171.25,172,7930000,158.275864
"2640",171.639999,172,170.279999,171.130005,6143700,157.475287
"2641",171.970001,172.100006,168.050003,168.919998,6984800,155.44162
"2642",164.270004,166.300003,163.220001,164.160004,6883200,151.061433
"2643",165.470001,169.990005,164.770004,169.660004,10699200,156.456162
"2644",171.25,171.330002,167.070007,167.630005,13489100,154.584148
"2645",167.649994,167.809998,165.570007,166.660004,7500200,153.689638
"2646",167.949997,169.160004,163.940002,164.300003,8020400,151.513305
"2647",167.5,167.800003,163.529999,167.240005,10410300,154.224501
"2648",166.520004,167.360001,163.759995,163.850006,6654600,151.098329
"2649",163.119995,164.100006,161.050003,161.839996,11693900,149.244749
"2650",162.130005,167.050003,160.720001,166.440002,10975800,153.486758
"2651",166.690002,167.940002,164.160004,166.729996,11930700,153.754182
"2652",167.539993,167.949997,165.419998,166,6425000,153.080999
"2653",166.479996,166.5,163.860001,166.100006,6652900,153.173222
"2654",164.809998,166,162.110001,162.740005,7539800,150.074714
"2655",163.850006,165.889999,163.070007,164.990005,8637700,152.149608
"2656",162.309998,163.619995,160.830002,160.929993,8943800,148.405566
"2657",161.809998,163.380005,160.199997,163.190002,8687100,150.48969
"2658",163.789993,166.75,163.419998,165.449997,9392900,152.5738
"2659",165.5,166.300003,164.5,164.600006,4190700,151.78996
"2660",165.059998,165.800003,163.389999,163.630005,4052600,150.895449
"2661",164,164.899994,163.309998,163.970001,1858100,151.208985
"2662",164.100006,165.710007,163.460007,163.759995,3586000,151.015323
"2663",164.5,165.199997,163.210007,164.119995,5214800,151.347306
"2664",164.059998,167.279999,163.690002,166.699997,5996200,153.726518
"2665",167.289993,170.130005,166.929993,168.839996,6401800,155.699972
"2666",170.050003,174.25,169.509995,173.080002,9135000,159.609997
"2667",173,176.259995,172.570007,176.139999,11659400,162.43185
"2668",175.380005,175.380005,173.759995,174.259995,7381100,160.698157
"2669",174.320007,178.75,173.949997,177.669998,8727400,163.842776
"2670",176.330002,177.429993,173.949997,174.309998,7268100,160.744268
"2671",175.059998,175.059998,170.520004,171.559998,7704900,158.208288
"2672",170.009995,170.479996,167.029999,167.820007,10360100,154.759364
"2673",168.009995,169.669998,166.119995,169.070007,11269500,155.912082
"2674",168,170.720001,167.210007,168.529999,10521400,155.4141
"2675",167.600006,167.800003,164.580002,165.210007,10896300,152.352487
"2676",165.009995,167.399994,163.899994,166.860001,7705300,153.87407
"2677",165.800003,168.179993,164.320007,167.789993,8893900,154.731685
"2678",169.289993,171,156.770004,160.869995,51738300,148.350238
"2679",158.690002,159.75,152.25,154.119995,30175600,142.125559
"2680",156.130005,158.300003,154.5,154.979996,17877000,142.91863
"2681",154.910004,156.5,150.699997,150.880005,15985900,139.137722
"2682",150.75,152.929993,148.270004,151.5,19899000,139.709466
"2683",154.229996,155.199997,149.949997,153.289993,16160700,141.360152
"2684",154.440002,154.880005,147.809998,148.720001,18502800,137.145821
"2685",149.820007,155.25,149.210007,153.130005,12980800,141.212615
"2686",153.649994,157.5,153.649994,156.940002,17246600,144.726098
"2687",157.919998,159.940002,157.110001,157.229996,16785200,144.993523
"2688",155.270004,156.059998,150.449997,150.679993,18895000,138.953276
"2689",150.820007,154.460007,148.869995,154.160004,18759200,142.162454
"2690",154.270004,154.600006,150.820007,151.100006,10257300,139.340602
"2691",152.699997,153.529999,149.649994,152.490005,14017300,140.622424
"2692",152.770004,155.350006,151.759995,153.630005,10555300,141.673702
"2693",154.399994,155.320007,152.25,154.050003,11163400,142.061014
"2694",152.369995,154.5,151.139999,153.929993,10293200,141.950344
"2695",155.300003,157.740005,154.600006,157.399994,11497100,145.150291
"2696",158,158.190002,155.809998,157.259995,10070000,145.021187
"2697",155.610001,156.589996,154.880005,155.729996,10991100,143.610261
"2698",154.509995,157,154.490005,156.179993,8693000,144.025237
"2699",157.199997,157.970001,156.029999,156.710007,7375500,144.514002
"2700",156.809998,160.210007,155.910004,156.699997,15696000,144.504771
"2701",157.339996,159.25,156.869995,158.330002,8361500,146.007921
"2702",156.229996,156.440002,154.320007,156.440002,10519900,144.265011
"2703",156.259995,156.990005,155.259995,156.350006,7812700,144.505311
"2704",156.509995,158.289993,156.169998,156.539993,6522800,144.680905
"2705",157.179993,159.75,156.910004,158.75,11986400,146.723487
"2706",159.039993,159.449997,157.229996,157.720001,10006000,145.771518
"2707",158.25,163.850006,158.110001,163.610001,15439500,151.215306
"2708",165.110001,168.25,165,167.179993,12226700,154.514844
"2709",167.880005,170.690002,167.460007,169.839996,9344500,156.973332
"2710",169.220001,172.199997,168,168.850006,12958700,156.058341
"2711",170.259995,172.339996,168.869995,171.940002,13107200,158.914247
"2712",171.399994,173.570007,171.100006,173.509995,8910600,160.3653
"2713",175.009995,176.339996,174,174.960007,10216900,161.705463
"2714",173.949997,175.199997,170.380005,173.529999,13958600,160.383789
"2715",174.330002,176.419998,173.559998,176.190002,11687700,162.842277
"2716",176.860001,177.880005,175.570007,176.639999,10138600,163.258183
"2717",176.199997,177.75,175.660004,177.449997,6883500,164.006818
"2718",177.899994,178.210007,175.949997,177.899994,10896600,164.422724
"2719",176.210007,176.949997,175.229996,176.160004,7320400,162.814551
"2720",176.25,176.809998,173.289993,174.830002,10804800,161.585307
"2721",173.639999,175.960007,173.639999,174.410004,8396100,161.197127
"2722",175.240005,178.729996,174.779999,174.899994,9534300,161.649997
"2723",175.380005,175.479996,171.910004,172.869995,11811500,159.773786
"2724",173.869995,174.429993,171.639999,174.050003,11785600,160.864399
"2725",174.259995,174.779999,170.699997,171.380005,8184600,158.396673
"2726",170,171.660004,169.850006,170.630005,8243200,157.703492
"2727",171.720001,172,169.5,170.220001,6480600,157.324549
"2728",170.679993,173.369995,169.770004,173.160004,6135000,160.041824
"2729",172.610001,173.889999,172.149994,172.899994,7743600,159.801512
"2730",172.889999,177.899994,172.809998,176.360001,13887200,162.999397
"2731",176.100006,180.800003,175.279999,179.5,10668800,165.901517
"2732",180.279999,181,177.5,179.119995,8462000,165.550301
"2733",179.360001,180.380005,177.839996,177.839996,6040800,164.367272
"2734",177.559998,180,177.110001,179.25,6466400,165.670457
"2735",183.910004,185.940002,183.070007,184.919998,12556400,170.91091
"2736",185.539993,185.600006,183.660004,184.270004,7838700,170.310158
"2737",183.619995,186.410004,155.550003,160.699997,102043700,148.525757
"2738",155.600006,163.729996,155,163.320007,54299200,150.947282
"2739",166.440002,166.710007,158,159.979996,42196600,147.860301
"2740",161.669998,163.139999,157,158.929993,30371000,146.889844
"2741",157.929993,162,156.289993,159.050003,24823000,147.000762
"2742",160.190002,160.720001,157,157.399994,14916000,145.475754
"2743",156.720001,156.990005,151.520004,152.029999,30940700,140.512577
"2744",150.25,156.190002,150.149994,153.039993,34516800,141.446056
"2745",156.660004,157.649994,154.690002,157.009995,21226100,145.1153
"2746",159.550003,161.050003,158.339996,160.240005,18464300,148.100613
"2747",151.899994,152.5,143.300003,145.199997,73187900,134.199999
"2748",147.839996,150.649994,146.539993,149.5,28282700,138.174244
"2749",149.029999,152.350006,147.830002,149.449997,30313400,138.128029
"2750",148.100006,151.220001,147.199997,148.190002,18355200,136.963489
"2751",147.479996,148.630005,139.059998,142.320007,22984700,131.53819
"2752",145.380005,146.550003,141.5,142.990005,21268500,132.157431
"2753",149.089996,149.899994,141.199997,143.830002,23098200,132.933791
"2754",142.399994,145.5,141.550003,141.970001,15497900,131.2147
"2755",144.240005,147.649994,142.279999,147.199997,15457000,136.048484
"2756",148.360001,148.449997,144.419998,144.649994,11517900,133.691663
"2757",143.410004,144.149994,141.899994,143.229996,10977400,132.37924
"2758",143.470001,144.300003,138.529999,142.639999,16330100,131.833941
